Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26077000600,"Census Tract 6, Kalamazoo County, Michigan",2710,27.7,22.2,35.1,9.9,5.1
1400000US26077000900,"Census Tract 9, Kalamazoo County, Michigan",359,5.6,24.5,36.2,8.4,25.3
1400000US26077001000,"Census Tract 10, Kalamazoo County, Michigan",1959,18.5,32.8,18.3,5,25.5
1400000US26077001100,"Census Tract 11, Kalamazoo County, Michigan",969,30.5,26.3,18.2,3.3,21.7
1400000US26077001200,"Census Tract 12, Kalamazoo County, Michigan",1631,63.8,9,19.1,4.2,3.9
1400000US26077001300,"Census Tract 13, Kalamazoo County, Michigan",882,32.3,19.8,29.7,2,16.1
1400000US26077001501,"Census Tract 15.01, Kalamazoo County, Michigan",1744,28.1,18.4,30,8,15.4
1400000US26077001502,"Census Tract 15.02, Kalamazoo County, Michigan",2307,42.5,24.9,18.6,5.5,8.6
1400000US26077001503,"Census Tract 15.03, Kalamazoo County, Michigan",2477,46.8,23.5,19.5,4.7,5.5
1400000US26077001504,"Census Tract 15.04, Kalamazoo County, Michigan",2043,25.6,35,33.1,1.2,5
1400000US26077001506,"Census Tract 15.06, Kalamazoo County, Michigan",3768,40,20.7,32.3,4.7,2.3
1400000US26077001507,"Census Tract 15.07, Kalamazoo County, Michigan",3482,15.9,44.7,24.4,5.2,9.8
1400000US26077001601,"Census Tract 16.01, Kalamazoo County, Michigan",1211,63.1,10.1,20.8,0.7,5.4
1400000US26077001603,"Census Tract 16.03, Kalamazoo County, Michigan",653,38,19,27.4,6.7,8.9
1400000US26077001604,"Census Tract 16.04, Kalamazoo County, Michigan",708,41.9,19.4,20.1,7.1,11.6
1400000US26077001701,"Census Tract 17.01, Kalamazoo County, Michigan",1654,42,23.3,18.9,4.1,11.8
1400000US26077001702,"Census Tract 17.02, Kalamazoo County, Michigan",2220,25.5,30.1,21,3.9,19.5
1400000US26077001801,"Census Tract 18.01, Kalamazoo County, Michigan",1586,38.7,15.4,29.4,4.2,12.4
1400000US26077001802,"Census Tract 18.02, Kalamazoo County, Michigan",2330,30.9,16.6,30.5,6.9,15.2
1400000US26077001803,"Census Tract 18.03, Kalamazoo County, Michigan",771,14.8,24.4,21.8,19.6,19.5
1400000US26077001905,"Census Tract 19.05, Kalamazoo County, Michigan",2344,30.9,20.3,27.3,3.8,17.7
1400000US26077001906,"Census Tract 19.06, Kalamazoo County, Michigan",2477,44.4,11.9,30.9,5.2,7.6
1400000US26077001907,"Census Tract 19.07, Kalamazoo County, Michigan",1859,41,12,26.7,5.8,14.4
1400000US26077002002,"Census Tract 20.02, Kalamazoo County, Michigan",1679,46.6,11.6,20.8,7.8,13.2
1400000US26077002003,"Census Tract 20.03, Kalamazoo County, Michigan",3045,50,10.3,24.5,7.8,7.3
1400000US26077002004,"Census Tract 20.04, Kalamazoo County, Michigan",2083,66.9,9.4,13.4,5.1,5.1
1400000US26077002005,"Census Tract 20.05, Kalamazoo County, Michigan",1826,47.8,14.1,24.9,4.4,8.9
1400000US26077002101,"Census Tract 21.01, Kalamazoo County, Michigan",3735,41.9,11,30.4,6.1,10.6
1400000US26077002102,"Census Tract 21.02, Kalamazoo County, Michigan",1387,53.4,8.3,19.7,3.2,15.4
1400000US26077002201,"Census Tract 22.01, Kalamazoo County, Michigan",1050,21.1,22.7,23,15.2,17.9
1400000US26077002202,"Census Tract 22.02, Kalamazoo County, Michigan",3765,39.2,17.7,20.5,7.1,15.4
1400000US26077002601,"Census Tract 26.01, Kalamazoo County, Michigan",2181,45.7,13.9,19.9,5.8,14.7
1400000US26077002700,"Census Tract 27, Kalamazoo County, Michigan",3785,48.5,16.2,21.1,4.6,9.6
1400000US26077002801,"Census Tract 28.01, Kalamazoo County, Michigan",2031,38.6,14.3,22.1,11.6,13.4
1400000US26077002802,"Census Tract 28.02, Kalamazoo County, Michigan",2888,34.6,17.8,20.4,10.4,16.8
1400000US26077002901,"Census Tract 29.01, Kalamazoo County, Michigan",1728,33.9,12.2,25.6,17.9,10.4
1400000US26077002903,"Census Tract 29.03, Kalamazoo County, Michigan",2296,26.5,29.1,26.9,3.7,13.9
1400000US26077002904,"Census Tract 29.04, Kalamazoo County, Michigan",5351,39.4,25.8,22.5,4.5,7.8
1400000US26077002905,"Census Tract 29.05, Kalamazoo County, Michigan",3431,42.5,20.6,21.3,4.5,11.1
1400000US26077003002,"Census Tract 30.02, Kalamazoo County, Michigan",1093,34.4,15.2,22.3,13.4,14.7
1400000US26077003003,"Census Tract 30.03, Kalamazoo County, Michigan",3438,52.6,12,20.2,7.3,7.9
1400000US26077003004,"Census Tract 30.04, Kalamazoo County, Michigan",3595,54.5,11.5,22.5,2.9,8.6
1400000US26077003302,"Census Tract 33.02, Kalamazoo County, Michigan",2675,36.8,13.5,20.1,9.6,20.1
1400000US26077003400,"Census Tract 34, Kalamazoo County, Michigan",1611,25.9,17.1,23.1,15.2,18.7
1400000US26077003500,"Census Tract 35, Kalamazoo County, Michigan",1953,38.6,18.5,25.2,8.8,8.8
1400000US26077005501,"Census Tract 55.01, Kalamazoo County, Michigan",1530,20.9,27.8,22.7,6.1,22.5
1400000US26077005502,"Census Tract 55.02, Kalamazoo County, Michigan",2868,24.9,28,23.5,6.2,17.5
1400000US26077006102,"Census Tract 61.02, Kalamazoo County, Michigan",1915,43.7,20.5,21,4.3,10.5
1400000US26077006103,"Census Tract 61.03, Kalamazoo County, Michigan",1957,35.1,14.1,23.8,11,16
1400000US26077006601,"Census Tract 66.01, Kalamazoo County, Michigan",1950,31,9.6,28.6,13.6,17.2
1400000US26077006701,"Census Tract 67.01, Kalamazoo County, Michigan",1248,24.2,16.2,28,9.9,21.7
1400000US26077006702,"Census Tract 67.02, Kalamazoo County, Michigan",2481,36.7,14.5,26.4,9.2,13.3
1400000US26079950200,"Census Tract 9502, Kalkaska County, Michigan",1744,21.3,20.5,27.5,11.1,19.7
1400000US26079950300,"Census Tract 9503, Kalkaska County, Michigan",2119,20.8,24.8,23.3,14.6,16.6
1400000US26079950400,"Census Tract 9504, Kalkaska County, Michigan",1372,20.3,23.9,23.5,14.4,17.9
1400000US26079950601,"Census Tract 9506.01, Kalkaska County, Michigan",750,16.4,21.9,26,12.9,22.8
1400000US26079950602,"Census Tract 9506.02, Kalkaska County, Michigan",686,17.6,25.8,22.4,16.3,17.8
1400000US26081000100,"Census Tract 1, Kent County, Michigan",1238,30.8,24.6,23.7,8.4,12.6
1400000US26081000200,"Census Tract 2, Kent County, Michigan",669,29.7,24.8,25.1,5.1,15.2
1400000US26081000300,"Census Tract 3, Kent County, Michigan",2413,32.7,24,28.3,4.9,10.1
1400000US26081000400,"Census Tract 4, Kent County, Michigan",1905,36.6,14.2,32.1,5.1,12
1400000US26081000500,"Census Tract 5, Kent County, Michigan",2044,39.2,15.6,28.5,6.9,9.8
1400000US26081000600,"Census Tract 6, Kent County, Michigan",1643,42.7,12.5,23.9,4.9,16
1400000US26081000700,"Census Tract 7, Kent County, Michigan",1714,26.3,19.1,32.1,4.8,17.7
1400000US26081000800,"Census Tract 8, Kent County, Michigan",1001,23.7,17.1,26.4,7.6,25.3
1400000US26081000900,"Census Tract 9, Kent County, Michigan",1364,30.7,26.5,20,6.8,16
1400000US26081001000,"Census Tract 10, Kent County, Michigan",2005,33.9,16.8,25.2,4.5,19.6
1400000US26081001101,"Census Tract 11.01, Kent County, Michigan",2456,26.3,18,23.4,5.2,27.1
1400000US26081001102,"Census Tract 11.02, Kent County, Michigan",1723,41,18.6,23.9,6.5,10
1400000US26081001200,"Census Tract 12, Kent County, Michigan",1646,34.9,25.2,23,5,12
1400000US26081001300,"Census Tract 13, Kent County, Michigan",1306,11.6,30.9,21.4,11.3,24.9
1400000US26081001400,"Census Tract 14, Kent County, Michigan",1290,40.6,13.6,26.4,6.9,12.5
1400000US26081001500,"Census Tract 15, Kent County, Michigan",1388,27.6,28.5,15.7,4.5,23.7
1400000US26081001600,"Census Tract 16, Kent County, Michigan",2510,13.6,17.7,24.7,10.2,33.8
1400000US26081001700,"Census Tract 17, Kent County, Michigan",2369,36.3,22.5,28.5,5.4,7.2
1400000US26081001800,"Census Tract 18, Kent County, Michigan",3010,41.3,11.9,28.2,8.7,10
1400000US26081001900,"Census Tract 19, Kent County, Michigan",2437,25.8,20.6,26.3,8.1,19.2
1400000US26081002000,"Census Tract 20, Kent County, Michigan",929,49.1,14.5,25.3,1.7,9.4
1400000US26081002100,"Census Tract 21, Kent County, Michigan",1569,41.2,25.9,22.2,2.5,8.2
1400000US26081002200,"Census Tract 22, Kent County, Michigan",2746,31.4,24.5,23.2,3,17.9
1400000US26081002300,"Census Tract 23, Kent County, Michigan",2035,55.5,9.2,27.9,2.8,4.6
1400000US26081002400,"Census Tract 24, Kent County, Michigan",2037,39.9,26.8,21.5,5.4,6.3
1400000US26081002500,"Census Tract 25, Kent County, Michigan",2629,50.4,14,23.7,5,6.9
1400000US26081002600,"Census Tract 26, Kent County, Michigan",1089,9.7,18.4,7.8,23,41
1400000US26081002700,"Census Tract 27, Kent County, Michigan",1517,16.7,35.7,24.1,8.9,14.6
1400000US26081002800,"Census Tract 28, Kent County, Michigan",347,4,39.2,28,7.8,21
1400000US26081002900,"Census Tract 29, Kent County, Michigan",803,41,26.8,23.8,3.2,5.2
1400000US26081003000,"Census Tract 30, Kent County, Michigan",742,36.7,18.9,16.8,2.7,24.9
1400000US26081003100,"Census Tract 31, Kent County, Michigan",846,4.1,32,19.1,10.8,33.9
1400000US26081003200,"Census Tract 32, Kent County, Michigan",1595,19.6,36.1,16.2,7.8,20.3
1400000US26081003300,"Census Tract 33, Kent County, Michigan",1422,36.4,21.5,21.7,5.6,14.8
1400000US26081003400,"Census Tract 34, Kent County, Michigan",2542,48.5,9.3,23,4.9,14.4
1400000US26081003500,"Census Tract 35, Kent County, Michigan",2062,30.9,17.7,19.5,11.6,20.2
1400000US26081003600,"Census Tract 36, Kent County, Michigan",597,15.9,23.6,22.8,9.9,27.8
1400000US26081003700,"Census Tract 37, Kent County, Michigan",1707,18.1,22.7,19.3,16.3,23.6
1400000US26081003800,"Census Tract 38, Kent County, Michigan",1366,10.2,10,12.2,29.9,37.8
1400000US26081003900,"Census Tract 39, Kent County, Michigan",1247,4.8,22.5,17.9,16,38.7
1400000US26081004000,"Census Tract 40, Kent County, Michigan",1445,6.7,19.6,12.9,21.7,39.1
1400000US26081004100,"Census Tract 41, Kent County, Michigan",2357,49.3,12.9,17.9,5.4,14.4
1400000US26081004200,"Census Tract 42, Kent County, Michigan",1998,44.5,14.4,19.4,5.3,16.4
1400000US26081004300,"Census Tract 43, Kent County, Michigan",1964,49.6,15.2,18.2,5.2,11.8
1400000US26081004400,"Census Tract 44, Kent County, Michigan",3313,46.4,20.7,26.1,2.4,4.4
1400000US26081004500,"Census Tract 45, Kent County, Michigan",3125,39.5,13.7,23.3,9.3,14.2
1400000US26081004600,"Census Tract 46, Kent County, Michigan",2734,17.1,17.1,23.4,6.1,36.2
1400000US26081010101,"Census Tract 101.01, Kent County, Michigan",2676,26.9,12.9,23.3,14.8,22
1400000US26081010102,"Census Tract 101.02, Kent County, Michigan",1026,33.3,16.3,17.8,19.6,13
1400000US26081010200,"Census Tract 102, Kent County, Michigan",1641,23.1,18.1,24.7,11.7,22.4
1400000US26081010301,"Census Tract 103.01, Kent County, Michigan",2039,29.9,10.1,25.8,13.8,20.5
1400000US26081010302,"Census Tract 103.02, Kent County, Michigan",2654,30.6,15.8,27,9.4,17.2
1400000US26081010401,"Census Tract 104.01, Kent County, Michigan",2161,28.7,15.1,20.1,14.6,21.5
1400000US26081010402,"Census Tract 104.02, Kent County, Michigan",1930,25.8,20.9,21,9.5,22.7
1400000US26081010600,"Census Tract 106, Kent County, Michigan",4958,43.5,6.6,29.3,6.2,14.4
1400000US26081010700,"Census Tract 107, Kent County, Michigan",2393,42.2,17.8,18.9,7,14
1400000US26081010801,"Census Tract 108.01, Kent County, Michigan",3783,42.6,14,23.2,7.1,13.1
1400000US26081010802,"Census Tract 108.02, Kent County, Michigan",2709,24,13.1,27.6,13.9,21.4
1400000US26081010902,"Census Tract 109.02, Kent County, Michigan",1970,28.2,18.1,32,8.9,12.8
1400000US26081010903,"Census Tract 109.03, Kent County, Michigan",3096,53.3,12.1,26,4.3,4.4
1400000US26081010904,"Census Tract 109.04, Kent County, Michigan",3197,44.9,11.9,26,6.8,10.4
1400000US26081011001,"Census Tract 110.01, Kent County, Michigan",1956,41.4,20.9,23.7,3,11
1400000US26081011002,"Census Tract 110.02, Kent County, Michigan",1455,38.7,16.8,31.7,6,6.7
1400000US26081011101,"Census Tract 111.01, Kent County, Michigan",2280,37.5,18.8,24.3,7.5,11.8
1400000US26081011102,"Census Tract 111.02, Kent County, Michigan",2668,46.3,11.3,25.2,5.6,11.6
1400000US26081011200,"Census Tract 112, Kent County, Michigan",1922,28.8,19.7,27.8,5.3,18.5
1400000US26081011301,"Census Tract 113.01, Kent County, Michigan",2396,35.4,19.1,28.4,4.6,12.6
1400000US26081011302,"Census Tract 113.02, Kent County, Michigan",2976,49.8,12,20.8,4.9,12.5
1400000US26081011401,"Census Tract 114.01, Kent County, Michigan",1237,28.6,11.6,29.3,16.5,14.1
1400000US26081011403,"Census Tract 114.03, Kent County, Michigan",1154,23.1,17.2,32.9,6.2,20.5
1400000US26081011405,"Census Tract 114.05, Kent County, Michigan",1549,23.8,26,34.9,3.4,11.9
1400000US26081011406,"Census Tract 114.06, Kent County, Michigan",2806,11.8,24.2,28.9,10,25
1400000US26081011500,"Census Tract 115, Kent County, Michigan",3720,35.2,19.4,24.7,8.1,12.6
1400000US26081011600,"Census Tract 116, Kent County, Michigan",4266,43.4,11.8,25.7,6.2,12.9
1400000US26081011701,"Census Tract 117.01, Kent County, Michigan",2816,42.4,12.4,26.1,8.4,10.7
1400000US26081011702,"Census Tract 117.02, Kent County, Michigan",2175,33.7,14.6,25,7.1,19.5
1400000US26081011801,"Census Tract 118.01, Kent County, Michigan",3460,47.5,10.1,27.1,4.5,10.7
1400000US26081011803,"Census Tract 118.03, Kent County, Michigan",1816,48.2,14,25.7,5.4,6.7
1400000US26081011804,"Census Tract 118.04, Kent County, Michigan",2061,54.9,14.7,20.2,4.4,5.7
1400000US26081011901,"Census Tract 119.01, Kent County, Michigan",2968,55.6,10.4,23.9,5.3,4.8
1400000US26081011902,"Census Tract 119.02, Kent County, Michigan",3622,55.3,11.5,29.2,1.4,2.7
1400000US26081012002,"Census Tract 120.02, Kent County, Michigan",3085,31.9,16.6,25,8.9,17.6
1400000US26081012003,"Census Tract 120.03, Kent County, Michigan",3008,32.3,13.6,29.3,10.9,13.8
1400000US26081012004,"Census Tract 120.04, Kent County, Michigan",2176,33.9,17,27.1,6.7,15.3
1400000US26081012201,"Census Tract 122.01, Kent County, Michigan",3133,61.1,8.2,17.8,3,9.9
1400000US26081012202,"Census Tract 122.02, Kent County, Michigan",3246,61.3,7.4,23.4,0.4,7.5
1400000US26081012203,"Census Tract 122.03, Kent County, Michigan",1806,46.9,9.5,34.2,3.5,5.9
1400000US26081012300,"Census Tract 123, Kent County, Michigan",1546,62,7,25.5,0.7,4.9
1400000US26081012400,"Census Tract 124, Kent County, Michigan",1724,65.8,6.4,26.5,0.5,0.7
1400000US26081012500,"Census Tract 125, Kent County, Michigan",2464,67,6.2,20.3,1.9,4.5
1400000US26081012604,"Census Tract 126.04, Kent County, Michigan",3084,47.8,12.3,24.3,3.5,12.1
1400000US26081012605,"Census Tract 126.05, Kent County, Michigan",1634,51.8,14.6,24.9,2.8,5.9
1400000US26081012606,"Census Tract 126.06, Kent County, Michigan",2415,36.9,23,26.8,1.4,11.8
1400000US26081012607,"Census Tract 126.07, Kent County, Michigan",3002,23.6,21.7,29.5,0.7,24.6
1400000US26081012608,"Census Tract 126.08, Kent County, Michigan",2172,34.9,18.2,30.7,0,16.3
1400000US26081012701,"Census Tract 127.01, Kent County, Michigan",3360,27.7,19,27.7,4.6,21
1400000US26081012702,"Census Tract 127.02, Kent County, Michigan",2484,39.5,19.2,22.3,3.7,15.4
1400000US26081012703,"Census Tract 127.03, Kent County, Michigan",2319,37.4,14.1,25.8,3.4,19.1
1400000US26081012800,"Census Tract 128, Kent County, Michigan",2144,27.3,10.1,36.8,5.8,20.1
1400000US26081012901,"Census Tract 129.01, Kent County, Michigan",1923,14.3,15.9,27.2,15.2,27.4
1400000US26081012902,"Census Tract 129.02, Kent County, Michigan",2121,20.6,17.7,28.6,9.6,23.6
1400000US26081013000,"Census Tract 130, Kent County, Michigan",1636,29.7,17.4,20.1,13,19.8
1400000US26081013100,"Census Tract 131, Kent County, Michigan",2776,27.2,20.9,31.1,4,16.8
1400000US26081013200,"Census Tract 132, Kent County, Michigan",3050,45,9.3,25.7,5.6,14.5
1400000US26081013300,"Census Tract 133, Kent County, Michigan",2238,10.4,18.5,25.8,9.9,35.3
1400000US26081013400,"Census Tract 134, Kent County, Michigan",2810,26.7,15.6,29,8.9,19.8
1400000US26081013500,"Census Tract 135, Kent County, Michigan",2064,14.1,30.5,18.3,7.7,29.4
1400000US26081013600,"Census Tract 136, Kent County, Michigan",1019,18.4,25.9,24,10.4,21.3
1400000US26081013700,"Census Tract 137, Kent County, Michigan",3437,18.9,19.4,29.6,6.5,25.5
1400000US26081013801,"Census Tract 138.01, Kent County, Michigan",708,17.2,12.9,33.1,11.3,25.6
1400000US26081013802,"Census Tract 138.02, Kent County, Michigan",3503,23.6,20,28.1,7.1,21.3
1400000US26081013900,"Census Tract 139, Kent County, Michigan",3679,26.1,21.2,26.4,7,19.3
1400000US26081014000,"Census Tract 140, Kent County, Michigan",3538,14.3,21.2,28.2,8,28.3
1400000US26081014100,"Census Tract 141, Kent County, Michigan",892,14.1,29.6,15.8,11.7,28.8
1400000US26081014200,"Census Tract 142, Kent County, Michigan",1835,16.6,17.2,32.8,8.2,25.3
1400000US26081014300,"Census Tract 143, Kent County, Michigan",1484,13.5,14.2,36.2,11.8,24.3
1400000US26081014501,"Census Tract 145.01, Kent County, Michigan",5544,42.9,14.2,27,9,6.9
1400000US26081014502,"Census Tract 145.02, Kent County, Michigan",4065,32.6,12.2,30.2,6.6,18.4
1400000US26081014601,"Census Tract 146.01, Kent County, Michigan",3765,33.9,11,25.8,13.1,16.2
1400000US26081014602,"Census Tract 146.02, Kent County, Michigan",4592,37,13.6,27.4,10.5,11.5
1400000US26081014701,"Census Tract 147.01, Kent County, Michigan",1466,22.9,19.6,23,4.8,29.6
1400000US26081014703,"Census Tract 147.03, Kent County, Michigan",1835,13.9,20.5,26.4,7.6,31.6
1400000US26081014704,"Census Tract 147.04, Kent County, Michigan",1533,29.6,16.3,28.2,9.6,16.2
1400000US26081014803,"Census Tract 148.03, Kent County, Michigan",1416,39.4,10.8,24.4,7.8,17.7
1400000US26081014804,"Census Tract 148.04, Kent County, Michigan",4117,25.5,22.5,29.9,1.6,20.5
1400000US26081014805,"Census Tract 148.05, Kent County, Michigan",3625,49.2,13.1,23.8,5,8.9
1400000US26081014806,"Census Tract 148.06, Kent County, Michigan",2688,44.5,10.2,27.7,8,9.6
1400000US26081014807,"Census Tract 148.07, Kent County, Michigan",3519,42.7,12.4,22.3,6.1,16.5
1400000US26083000100,"Census Tract 1, Keweenaw County, Michigan",833,39.7,21.2,19.6,9.7,9.7
1400000US26083980100,"Census Tract 9801, Keweenaw County, Michigan",14,21.4,0,0,42.9,35.7
1400000US26083990100,"Census Tract 9901, Keweenaw County, Michigan",0,-,-,-,-,-
1400000US26085960100,"Census Tract 9601, Lake County, Michigan",560,22.7,17.5,27.7,12.9,19.3
1400000US26085961100,"Census Tract 9611, Lake County, Michigan",947,19.6,28.9,16.8,11.2,23.4
1400000US26085961200,"Census Tract 9612, Lake County, Michigan",813,15.4,34.9,28.7,6.9,14.1
1400000US26085961300,"Census Tract 9613, Lake County, Michigan",838,17.4,19.3,20.8,14.6,27.9
1400000US26087330000,"Census Tract 3300, Lapeer County, Michigan",1500,27.2,16.9,21.5,13.1,21.3
1400000US26087330500,"Census Tract 3305, Lapeer County, Michigan",1247,20.2,20.1,20.2,11.9,27.5
1400000US26087331000,"Census Tract 3310, Lapeer County, Michigan",659,17.9,13.4,27.6,19.6,21.5
1400000US26087331500,"Census Tract 3315, Lapeer County, Michigan",1026,33.4,13.5,16,11.5,25.5
1400000US26087332000,"Census Tract 3320, Lapeer County, Michigan",2080,29.9,14.7,22.2,15.5,17.7
1400000US26087332500,"Census Tract 3325, Lapeer County, Michigan",1510,27,14.7,23.9,9.1,25.3
1400000US26087333000,"Census Tract 3330, Lapeer County, Michigan",1154,34.1,17.4,17,9.9,21.6
1400000US26087333500,"Census Tract 3335, Lapeer County, Michigan",2418,26.2,23.5,24.9,7.9,17.5
1400000US26087334000,"Census Tract 3340, Lapeer County, Michigan",870,31.1,24,19.1,7,18.7
1400000US26087334500,"Census Tract 3345, Lapeer County, Michigan",1097,25.9,18.8,23.3,14.2,17.8
1400000US26087336000,"Census Tract 3360, Lapeer County, Michigan",2247,39.9,11.9,24.7,9.3,14.2
1400000US26087336500,"Census Tract 3365, Lapeer County, Michigan",0,-,-,-,-,-
1400000US26087337000,"Census Tract 3370, Lapeer County, Michigan",1311,23.8,20.4,27,6.1,22.7
1400000US26087337500,"Census Tract 3375, Lapeer County, Michigan",1733,26,21.4,15.8,15.7,21.1
1400000US26087338000,"Census Tract 3380, Lapeer County, Michigan",2185,36,15.8,20.8,4.5,22.9
1400000US26087338500,"Census Tract 3385, Lapeer County, Michigan",1996,22.9,16.5,23.5,12,25
1400000US26087339000,"Census Tract 3390, Lapeer County, Michigan",1280,21.5,16.6,19.3,11.7,30.9
1400000US26087339500,"Census Tract 3395, Lapeer County, Michigan",1539,18.9,24.8,18.3,7.4,30.7
1400000US26087340000,"Census Tract 3400, Lapeer County, Michigan",1449,41.3,11.1,19.7,11.1,16.7
1400000US26087340500,"Census Tract 3405, Lapeer County, Michigan",1255,28.4,14.8,23,11.2,22.5
1400000US26087341000,"Census Tract 3410, Lapeer County, Michigan",2168,35.4,10.7,25.2,10.8,17.8
1400000US26087341500,"Census Tract 3415, Lapeer County, Michigan",1904,38.7,15.3,26.9,5.8,13.2
1400000US26087342000,"Census Tract 3420, Lapeer County, Michigan",1896,37.8,14.9,18,11.7,17.7
1400000US26087342100,"Census Tract 3421, Lapeer County, Michigan",1686,38.6,13.4,28.2,8.2,11.6
1400000US26089970100,"Census Tract 9701, Leelanau County, Michigan",792,39.5,18.2,20.2,15,7.1
1400000US26089970200,"Census Tract 9702, Leelanau County, Michigan",2293,36.5,23,17.8,11.5,11.2
1400000US26089970300,"Census Tract 9703, Leelanau County, Michigan",1100,33.2,18.6,25.9,12.4,9.9
1400000US26089970400,"Census Tract 9704, Leelanau County, Michigan",688,45.6,18,17.3,11.6,7.4
1400000US26089970500,"Census Tract 9705, Leelanau County, Michigan",2249,34.5,20.8,21.1,12,11.6
1400000US26089970600,"Census Tract 9706, Leelanau County, Michigan",2271,42.1,16.5,25.1,11.4,4.8
1400000US26089990000,"Census Tract 9900, Leelanau County, Michigan",0,-,-,-,-,-
1400000US26091060100,"Census Tract 601, Lenawee County, Michigan",1729,29.4,15,24.4,11.4,19.8
1400000US26091060301,"Census Tract 603.01, Lenawee County, Michigan",2471,25.2,20.6,21.2,12.3,20.6
1400000US26091060302,"Census Tract 603.02, Lenawee County, Michigan",1644,31.3,16.8,30.5,7.2,14.2
1400000US26091060401,"Census Tract 604.01, Lenawee County, Michigan",1422,26.8,15.2,26.9,8.2,23
1400000US26091060402,"Census Tract 604.02, Lenawee County, Michigan",1527,39.6,13.8,24.1,9.6,13
1400000US26091060500,"Census Tract 605, Lenawee County, Michigan",1549,27.3,17.4,20.3,17.7,17.2
1400000US26091060600,"Census Tract 606, Lenawee County, Michigan",2329,31.9,18.4,24.6,12.3,12.8
1400000US26091060700,"Census Tract 607, Lenawee County, Michigan",3283,32.1,19.1,26,9.1,13.7
1400000US26091060800,"Census Tract 608, Lenawee County, Michigan",1404,29.1,20.2,19.7,13.3,17.7
1400000US26091061200,"Census Tract 612, Lenawee County, Michigan",903,27.7,18.5,15.9,15.7,22.1
1400000US26091061301,"Census Tract 613.01, Lenawee County, Michigan",1417,19.2,22.7,27.7,3.7,26.7
1400000US26091061302,"Census Tract 613.02, Lenawee County, Michigan",1075,19.5,40.9,14.9,8.3,16.4
1400000US26091061400,"Census Tract 614, Lenawee County, Michigan",1355,34.7,24,25.5,2.7,13.1
1400000US26091061500,"Census Tract 615, Lenawee County, Michigan",2792,35.3,22.2,25.4,4.1,13
1400000US26091061600,"Census Tract 616, Lenawee County, Michigan",1584,12.2,33.5,25.2,9.2,19.9
1400000US26091061700,"Census Tract 617, Lenawee County, Michigan",3307,22.6,24,28.8,8.6,16.1
1400000US26091061800,"Census Tract 618, Lenawee County, Michigan",1577,23.3,19.2,24.7,9.3,23.6
1400000US26091061900,"Census Tract 619, Lenawee County, Michigan",1800,23,17.6,21.6,13.8,24.1
1400000US26091062000,"Census Tract 620, Lenawee County, Michigan",1217,24.7,18.2,19,16,22.2
1400000US26091062100,"Census Tract 621, Lenawee County, Michigan",2027,29.8,17.8,21.5,14.4,16.5
1400000US26091062200,"Census Tract 622, Lenawee County, Michigan",1104,27.5,15,31.1,6.9,19.5
1400000US26091062300,"Census Tract 623, Lenawee County, Michigan",2816,40.9,20.9,20.2,6,12.1
1400000US26091062400,"Census Tract 624, Lenawee County, Michigan",2015,34.7,15.4,23.2,9.1,17.6
1400000US26093710100,"Census Tract 7101, Livingston County, Michigan",1141,40.9,15.1,28.3,8.1,7.6
1400000US26093710300,"Census Tract 7103, Livingston County, Michigan",1800,35.2,17.6,24.1,8,15.1
1400000US26093710500,"Census Tract 7105, Livingston County, Michigan",826,51.2,9.3,18.2,12.6,8.7
1400000US26093710700,"Census Tract 7107, Livingston County, Michigan",894,35.8,13.9,26.5,8.7,15.1
1400000US26093711000,"Census Tract 7110, Livingston County, Michigan",2123,33.6,13.9,29.7,12.2,10.6
1400000US26093712101,"Census Tract 7121.01, Livingston County, Michigan",1388,47.6,9.9,27.9,9.9,4.7
1400000US26093712102,"Census Tract 7121.02, Livingston County, Michigan",1257,31.6,13.1,28.2,16.5,10.7
1400000US26093712601,"Census Tract 7126.01, Livingston County, Michigan",1656,49.3,5.2,33.2,4.2,8.2
1400000US26093712602,"Census Tract 7126.02, Livingston County, Michigan",1542,50.6,18,12.3,11.3,7.8
1400000US26093713100,"Census Tract 7131, Livingston County, Michigan",1999,41.1,13.1,26.6,6.1,13.2
1400000US26093713300,"Census Tract 7133, Livingston County, Michigan",759,37.8,9.4,28.7,15.5,8.6
1400000US26093713500,"Census Tract 7135, Livingston County, Michigan",1799,41,19,17.9,10.3,11.7
1400000US26093713700,"Census Tract 7137, Livingston County, Michigan",2475,45.3,14.7,25.3,7.6,7.2
1400000US26093720100,"Census Tract 7201, Livingston County, Michigan",1681,28.6,11.5,24.5,18.1,17.2
1400000US26093721100,"Census Tract 7211, Livingston County, Michigan",1497,28.8,21,21.8,10.4,18.1
1400000US26093722100,"Census Tract 7221, Livingston County, Michigan",1412,28.8,14.9,19.1,20.8,16.5
1400000US26093722300,"Census Tract 7223, Livingston County, Michigan",1316,35.1,17.5,22.6,12.2,12.7
1400000US26093722500,"Census Tract 7225, Livingston County, Michigan",1137,25.9,15.4,24.4,22.9,11.5
1400000US26093724001,"Census Tract 7240.01, Livingston County, Michigan",941,35.9,18.9,17,8.2,20
1400000US26093724002,"Census Tract 7240.02, Livingston County, Michigan",1255,33.3,18.8,18.6,14.1,15.1
