Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26125128900,"Census Tract 1289, Oakland County, Michigan",2829,59.6,9.5,19.5,2.2,9.2
1400000US26125129000,"Census Tract 1290, Oakland County, Michigan",1637,49.3,19.4,21.6,2.2,7.5
1400000US26125130000,"Census Tract 1300, Oakland County, Michigan",1459,38.1,16.5,26.7,8.3,10.4
1400000US26125130100,"Census Tract 1301, Oakland County, Michigan",1269,39.1,16.9,24.3,11.3,8.3
1400000US26125130200,"Census Tract 1302, Oakland County, Michigan",3033,37.7,16.7,23.4,14.1,8.1
1400000US26125130300,"Census Tract 1303, Oakland County, Michigan",2112,42.9,25,19.6,5,7.5
1400000US26125130400,"Census Tract 1304, Oakland County, Michigan",1435,50.9,10.9,23.3,12.5,2.5
1400000US26125130500,"Census Tract 1305, Oakland County, Michigan",1618,38.8,14.2,22.2,9.3,15.5
1400000US26125130600,"Census Tract 1306, Oakland County, Michigan",1586,32,19,33.3,4.7,11
1400000US26125130700,"Census Tract 1307, Oakland County, Michigan",3386,51.1,7.6,23.1,4.5,13.6
1400000US26125131100,"Census Tract 1311, Oakland County, Michigan",1145,39.3,14.5,22.3,15.3,8.6
1400000US26125131300,"Census Tract 1313, Oakland County, Michigan",2450,38,14.2,27.1,4.3,16.3
1400000US26125131400,"Census Tract 1314, Oakland County, Michigan",1060,37.5,11.5,19.6,16.3,15.1
1400000US26125131500,"Census Tract 1315, Oakland County, Michigan",1959,32.3,16,22.9,10.3,18.5
1400000US26125131600,"Census Tract 1316, Oakland County, Michigan",1309,24.1,15.7,35.4,9.8,14.9
1400000US26125131800,"Census Tract 1318, Oakland County, Michigan",1741,30.4,19.5,23.6,8,18.5
1400000US26125132100,"Census Tract 1321, Oakland County, Michigan",2780,39.8,17.6,26.8,9.2,6.7
1400000US26125132500,"Census Tract 1325, Oakland County, Michigan",1857,39.8,21.5,22.3,10.2,6.2
1400000US26125132600,"Census Tract 1326, Oakland County, Michigan",2004,50.9,11.3,22.2,4.2,11.4
1400000US26125132700,"Census Tract 1327, Oakland County, Michigan",1503,51,8,28.1,6.3,6.7
1400000US26125133001,"Census Tract 1330.01, Oakland County, Michigan",1669,42.1,17.8,26.5,4.2,9.4
1400000US26125133002,"Census Tract 1330.02, Oakland County, Michigan",1753,45.3,12.3,30.3,5.1,7
1400000US26125133003,"Census Tract 1330.03, Oakland County, Michigan",1762,48.9,14.9,20,5.7,10.5
1400000US26125133100,"Census Tract 1331, Oakland County, Michigan",2773,19.7,36.2,23.1,5.5,15.4
1400000US26125134000,"Census Tract 1340, Oakland County, Michigan",2428,42.3,19.6,24.4,8.5,5.2
1400000US26125134300,"Census Tract 1343, Oakland County, Michigan",2692,45.2,10.3,27.5,6.1,10.9
1400000US26125134400,"Census Tract 1344, Oakland County, Michigan",2411,48.3,7.8,26.8,9.7,7.4
1400000US26125134500,"Census Tract 1345, Oakland County, Michigan",1638,48,9.9,30.7,2.3,9.2
1400000US26125134600,"Census Tract 1346, Oakland County, Michigan",2210,37,17.8,22.6,8.4,14.2
1400000US26125134700,"Census Tract 1347, Oakland County, Michigan",1815,29.5,20.8,28,3.3,18.4
1400000US26125134800,"Census Tract 1348, Oakland County, Michigan",1493,55,6.8,26.5,4.2,7.6
1400000US26125134900,"Census Tract 1349, Oakland County, Michigan",2192,40.1,16.1,25,7.3,11.5
1400000US26125135000,"Census Tract 1350, Oakland County, Michigan",1459,26.6,17.6,23.9,16.9,15.1
1400000US26125135100,"Census Tract 1351, Oakland County, Michigan",2738,50.9,13.7,24,4.3,7.1
1400000US26125135200,"Census Tract 1352, Oakland County, Michigan",1812,54.4,11.8,23.8,2.4,7.7
1400000US26125135300,"Census Tract 1353, Oakland County, Michigan",2586,61.9,11.2,20.5,3.2,3.3
1400000US26125136000,"Census Tract 1360, Oakland County, Michigan",1224,61.9,6.9,22.2,4.4,4.6
1400000US26125136101,"Census Tract 1361.01, Oakland County, Michigan",2763,67.9,8.1,19,1.8,3.1
1400000US26125136102,"Census Tract 1361.02, Oakland County, Michigan",2771,42.1,13.7,27.5,3.8,13
1400000US26125136300,"Census Tract 1363, Oakland County, Michigan",2638,60.4,10.7,19.5,2.8,6.6
1400000US26125136500,"Census Tract 1365, Oakland County, Michigan",2843,47.5,13.2,25.1,6.6,7.5
1400000US26125136600,"Census Tract 1366, Oakland County, Michigan",4282,60,10.9,23.3,2.2,3.5
1400000US26125136700,"Census Tract 1367, Oakland County, Michigan",2869,56.3,8.8,27.4,1.6,5.9
1400000US26125136800,"Census Tract 1368, Oakland County, Michigan",1519,36.5,19.5,30.1,5.2,8.8
1400000US26125137100,"Census Tract 1371, Oakland County, Michigan",4928,60.5,9.7,17.2,5.7,6.9
1400000US26125137400,"Census Tract 1374, Oakland County, Michigan",3180,65.7,8.8,21.8,1.2,2.5
1400000US26125137700,"Census Tract 1377, Oakland County, Michigan",747,56.6,13.7,25.3,3.3,1.1
1400000US26125137800,"Census Tract 1378, Oakland County, Michigan",1868,59.4,13.1,21.3,1.8,4.6
1400000US26125138100,"Census Tract 1381, Oakland County, Michigan",2379,51.1,9.2,23.5,5.8,10.3
1400000US26125138301,"Census Tract 1383.01, Oakland County, Michigan",2038,34.4,16,29.3,6.7,13.5
1400000US26125138302,"Census Tract 1383.02, Oakland County, Michigan",3065,60.9,10,18.4,4.8,5.9
1400000US26125138600,"Census Tract 1386, Oakland County, Michigan",1130,43.2,19,15.8,7.2,14.8
1400000US26125139200,"Census Tract 1392, Oakland County, Michigan",3231,41.9,19.7,22.9,6.5,9
1400000US26125139400,"Census Tract 1394, Oakland County, Michigan",2484,42.3,14.9,24.9,4.1,13.8
1400000US26125140100,"Census Tract 1401, Oakland County, Michigan",614,23.1,23,22.1,11.9,19.9
1400000US26125140301,"Census Tract 1403.01, Oakland County, Michigan",2287,42.7,22.1,21.7,3.5,10.1
1400000US26125140302,"Census Tract 1403.02, Oakland County, Michigan",1703,50.6,11.7,24.4,4.8,8.6
1400000US26125140500,"Census Tract 1405, Oakland County, Michigan",1550,41,20,23.2,5.1,10.8
1400000US26125140600,"Census Tract 1406, Oakland County, Michigan",1382,29.9,18.7,22.9,7.8,20.7
1400000US26125140700,"Census Tract 1407, Oakland County, Michigan",1300,47.2,20.6,17.3,5.5,9.4
1400000US26125140800,"Census Tract 1408, Oakland County, Michigan",2477,57.8,9.1,16.9,4.3,11.9
1400000US26125140900,"Census Tract 1409, Oakland County, Michigan",1056,27.7,34.4,17.5,9.8,10.6
1400000US26125141000,"Census Tract 1410, Oakland County, Michigan",2876,28.5,29.9,17.1,7.6,16.9
1400000US26125141100,"Census Tract 1411, Oakland County, Michigan",1235,17,40.4,15.1,8.6,18.9
1400000US26125141200,"Census Tract 1412, Oakland County, Michigan",1267,10.3,40.4,21.6,3.7,24
1400000US26125141300,"Census Tract 1413, Oakland County, Michigan",1808,13,34.2,22.6,11,19.2
1400000US26125141400,"Census Tract 1414, Oakland County, Michigan",1887,16.3,30.2,20.3,14,19.3
1400000US26125141500,"Census Tract 1415, Oakland County, Michigan",2288,13.5,36.2,33.8,2,14.5
1400000US26125141600,"Census Tract 1416, Oakland County, Michigan",1629,18.3,36.2,17.2,11,17.4
1400000US26125141700,"Census Tract 1417, Oakland County, Michigan",861,13.7,35.1,21.8,10,19.4
1400000US26125142000,"Census Tract 1420, Oakland County, Michigan",884,13.6,42.3,18.6,5.8,19.8
1400000US26125142100,"Census Tract 1421, Oakland County, Michigan",644,14.4,37.9,21,8.2,18.5
1400000US26125142200,"Census Tract 1422, Oakland County, Michigan",765,10.5,37.3,15.3,9.8,27.2
1400000US26125142300,"Census Tract 1423, Oakland County, Michigan",761,12.7,42.6,13.1,7.6,23.9
1400000US26125142400,"Census Tract 1424, Oakland County, Michigan",1232,16.7,24,19.6,15,24.7
1400000US26125142500,"Census Tract 1425, Oakland County, Michigan",1108,32,25,19.6,1.3,22.1
1400000US26125142600,"Census Tract 1426, Oakland County, Michigan",1529,38.1,17.5,24.3,6.2,14
1400000US26125142700,"Census Tract 1427, Oakland County, Michigan",1647,15.8,21.7,39.8,9.5,13.1
1400000US26125143500,"Census Tract 1435, Oakland County, Michigan",2965,43.8,16.4,20.6,8.7,10.5
1400000US26125144100,"Census Tract 1441, Oakland County, Michigan",2251,33.7,16.9,28,8.3,13.1
1400000US26125144200,"Census Tract 1442, Oakland County, Michigan",2204,34.5,18.9,22.5,8.7,15.3
1400000US26125144300,"Census Tract 1443, Oakland County, Michigan",1958,38.5,16.2,21.9,10.2,13.3
1400000US26125144400,"Census Tract 1444, Oakland County, Michigan",2409,34.6,17.6,23.5,7.5,16.7
1400000US26125144500,"Census Tract 1445, Oakland County, Michigan",1481,37.1,8.5,29.8,11.5,13.1
1400000US26125144600,"Census Tract 1446, Oakland County, Michigan",1867,37.2,16.6,29.9,8,8.4
1400000US26125144701,"Census Tract 1447.01, Oakland County, Michigan",1955,21.5,28.5,26.1,11.4,12.5
1400000US26125144800,"Census Tract 1448, Oakland County, Michigan",1382,24.7,21.2,29.7,16,8.5
1400000US26125144900,"Census Tract 1449, Oakland County, Michigan",1946,30.6,24.6,26.3,8.4,10.1
1400000US26125145100,"Census Tract 1451, Oakland County, Michigan",1184,37.2,16.4,17.6,10.1,18.8
1400000US26125145200,"Census Tract 1452, Oakland County, Michigan",1959,37.7,21.6,28.8,5.9,5.9
1400000US26125145300,"Census Tract 1453, Oakland County, Michigan",2383,33.2,15.8,28.6,7.3,15.1
1400000US26125145400,"Census Tract 1454, Oakland County, Michigan",2084,31.5,23.2,23.1,6.6,15.6
1400000US26125145501,"Census Tract 1455.01, Oakland County, Michigan",1952,38.4,15.2,22.1,9.6,14.7
1400000US26125145502,"Census Tract 1455.02, Oakland County, Michigan",2015,25.7,15.3,35.4,11.3,12.3
1400000US26125145600,"Census Tract 1456, Oakland County, Michigan",2539,43.3,16,25.3,4.6,10.9
1400000US26125145700,"Census Tract 1457, Oakland County, Michigan",1280,36.7,19.7,25.8,7.8,10
1400000US26125145900,"Census Tract 1459, Oakland County, Michigan",1285,32.1,18.5,26.8,7.9,14.6
1400000US26125150000,"Census Tract 1500, Oakland County, Michigan",2421,64.5,13,19.2,1.5,1.8
1400000US26125150100,"Census Tract 1501, Oakland County, Michigan",1703,58.1,13.3,17.9,3.5,7.2
1400000US26125150200,"Census Tract 1502, Oakland County, Michigan",940,68.4,4.7,22.6,2.1,2.2
1400000US26125150300,"Census Tract 1503, Oakland County, Michigan",2272,66.5,11.6,17.9,0.9,3.1
1400000US26125150400,"Census Tract 1504, Oakland County, Michigan",1256,73.3,6.1,15.8,1.6,3.3
1400000US26125150500,"Census Tract 1505, Oakland County, Michigan",1371,66.9,3.9,22.4,1.3,5.5
1400000US26125150600,"Census Tract 1506, Oakland County, Michigan",1325,74.9,5.6,18.3,0,1.2
1400000US26125150700,"Census Tract 1507, Oakland County, Michigan",2188,70.4,7.4,20.5,0.5,1.2
1400000US26125150800,"Census Tract 1508, Oakland County, Michigan",2084,67.5,4,19.8,3.5,5.3
1400000US26125150900,"Census Tract 1509, Oakland County, Michigan",1763,60,8.5,24.8,1.1,5.5
1400000US26125151000,"Census Tract 1510, Oakland County, Michigan",2240,69.1,4.8,23.3,0,2.8
1400000US26125152000,"Census Tract 1520, Oakland County, Michigan",1636,68.6,5.8,19.7,2.3,3.7
1400000US26125152600,"Census Tract 1526, Oakland County, Michigan",1970,67.6,6.1,20.6,1.9,3.8
1400000US26125152700,"Census Tract 1527, Oakland County, Michigan",1377,63.3,6.6,24,2.4,3.7
1400000US26125152900,"Census Tract 1529, Oakland County, Michigan",2466,60.4,11.4,23.9,2.7,1.7
1400000US26125153000,"Census Tract 1530, Oakland County, Michigan",1149,70.6,5,16.6,4.7,3.1
1400000US26125153100,"Census Tract 1531, Oakland County, Michigan",1148,73.3,6.5,18,0.4,1.7
1400000US26125153200,"Census Tract 1532, Oakland County, Michigan",950,76.6,5.6,14.6,0.8,2.3
1400000US26125153300,"Census Tract 1533, Oakland County, Michigan",1859,72.8,2.3,20.5,1.1,3.3
1400000US26125154000,"Census Tract 1540, Oakland County, Michigan",940,52.2,12.6,24.3,3,8
1400000US26125154100,"Census Tract 1541, Oakland County, Michigan",1581,53.2,14.4,21.4,4.2,6.8
1400000US26125154200,"Census Tract 1542, Oakland County, Michigan",1699,42,17.1,21.8,6.9,12.2
1400000US26125154500,"Census Tract 1545, Oakland County, Michigan",1110,56.6,6.1,33.9,2.1,1.4
1400000US26125154600,"Census Tract 1546, Oakland County, Michigan",1469,55.3,10.9,26.3,2.8,4.6
1400000US26125156000,"Census Tract 1560, Oakland County, Michigan",1184,65.5,11.6,14.9,2.5,5.5
1400000US26125156100,"Census Tract 1561, Oakland County, Michigan",2287,55.9,9.9,25.4,4.5,4.2
1400000US26125156200,"Census Tract 1562, Oakland County, Michigan",3388,48.9,8.1,28.4,4,10.5
1400000US26125156300,"Census Tract 1563, Oakland County, Michigan",1791,66.1,8.2,22.7,1.2,1.9
1400000US26125156400,"Census Tract 1564, Oakland County, Michigan",1878,56.8,12.8,24.2,3.1,3
1400000US26125156500,"Census Tract 1565, Oakland County, Michigan",2377,62.4,7.9,24.8,2.2,2.7
1400000US26125156900,"Census Tract 1569, Oakland County, Michigan",1619,52,13.4,25.5,4,5.1
1400000US26125157000,"Census Tract 1570, Oakland County, Michigan",1041,60.9,9.8,20.9,3.2,5.2
1400000US26125157100,"Census Tract 1571, Oakland County, Michigan",955,48,9.5,31.3,2.3,8.9
1400000US26125157200,"Census Tract 1572, Oakland County, Michigan",1732,41.2,21.5,25,5.4,6.9
1400000US26125157300,"Census Tract 1573, Oakland County, Michigan",1664,53.3,10.6,32,1.3,2.7
1400000US26125157400,"Census Tract 1574, Oakland County, Michigan",1188,51.9,11.4,31.4,1.8,3.5
1400000US26125157500,"Census Tract 1575, Oakland County, Michigan",1305,51.2,9.9,26.2,2.9,9.8
1400000US26125157600,"Census Tract 1576, Oakland County, Michigan",2456,57.8,11.9,20.3,4.7,5.3
1400000US26125157700,"Census Tract 1577, Oakland County, Michigan",1321,57.8,6.5,28.5,1.9,5.2
1400000US26125157800,"Census Tract 1578, Oakland County, Michigan",1688,65.9,4.9,26.8,1.2,1.2
1400000US26125157900,"Census Tract 1579, Oakland County, Michigan",1420,65.6,6.6,19.7,4.6,3.5
1400000US26125158000,"Census Tract 1580, Oakland County, Michigan",1995,66.9,7.9,20.3,1.5,3.5
1400000US26125158100,"Census Tract 1581, Oakland County, Michigan",1475,62.4,7,22.7,3.4,4.5
1400000US26125158200,"Census Tract 1582, Oakland County, Michigan",1900,62.7,9.6,22.3,1.2,4.3
1400000US26125159000,"Census Tract 1590, Oakland County, Michigan",1934,60.5,9.2,25,0.9,4.4
1400000US26125160000,"Census Tract 1600, Oakland County, Michigan",2063,55.9,9.2,22.7,1.1,11.1
1400000US26125160300,"Census Tract 1603, Oakland County, Michigan",1218,27.2,22,30.7,3.4,16.7
1400000US26125160400,"Census Tract 1604, Oakland County, Michigan",1160,36,14.7,35.3,0,14
1400000US26125160500,"Census Tract 1605, Oakland County, Michigan",1843,40,20.1,24.1,4.6,11.2
1400000US26125160600,"Census Tract 1606, Oakland County, Michigan",2091,51.8,16.7,24.6,2.2,4.7
1400000US26125160700,"Census Tract 1607, Oakland County, Michigan",757,42.7,10.4,24.6,4.8,17.6
1400000US26125160800,"Census Tract 1608, Oakland County, Michigan",1634,48.9,16,23.4,4.2,7.5
1400000US26125160900,"Census Tract 1609, Oakland County, Michigan",2507,49.4,11.9,21.6,3.2,14
1400000US26125161000,"Census Tract 1610, Oakland County, Michigan",855,35,23.3,27.6,2.3,11.8
1400000US26125161100,"Census Tract 1611, Oakland County, Michigan",1435,35.3,10.2,34.4,6.7,13.3
1400000US26125161200,"Census Tract 1612, Oakland County, Michigan",2361,48.9,14.8,23.9,2.1,10.3
1400000US26125161300,"Census Tract 1613, Oakland County, Michigan",1535,42.1,15,27,3.3,12.6
1400000US26125161400,"Census Tract 1614, Oakland County, Michigan",1335,53,12.5,24,2.1,8.5
1400000US26125161500,"Census Tract 1615, Oakland County, Michigan",798,48.9,11.2,22.2,1,16.8
1400000US26125161600,"Census Tract 1616, Oakland County, Michigan",1350,50.7,11.4,21.2,4.4,12.2
1400000US26125161700,"Census Tract 1617, Oakland County, Michigan",1348,47,14.9,23,2.7,12.4
1400000US26125161800,"Census Tract 1618, Oakland County, Michigan",1926,37.5,17.4,26.2,6.6,12.3
1400000US26125161900,"Census Tract 1619, Oakland County, Michigan",1333,40.6,14.8,25.5,3.1,16.1
1400000US26125162000,"Census Tract 1620, Oakland County, Michigan",1469,37.8,17.3,26.1,3.2,15.6
1400000US26125162100,"Census Tract 1621, Oakland County, Michigan",1344,23.6,29,26.6,3.2,17.6
1400000US26125162200,"Census Tract 1622, Oakland County, Michigan",570,41.1,18.6,24.9,0,15.4
1400000US26125162300,"Census Tract 1623, Oakland County, Michigan",1904,36.6,18.9,24.6,1.8,18.2
1400000US26125162400,"Census Tract 1624, Oakland County, Michigan",998,37.6,16,23.8,3.1,19.4
1400000US26125162500,"Census Tract 1625, Oakland County, Michigan",1526,30.7,25.1,26.9,3.7,13.6
1400000US26125165000,"Census Tract 1650, Oakland County, Michigan",1603,47.9,16.6,24.3,4.8,6.4
1400000US26125165100,"Census Tract 1651, Oakland County, Michigan",2114,46.8,11.9,24.7,6.6,10
1400000US26125165200,"Census Tract 1652, Oakland County, Michigan",1924,68.1,10.2,17.7,0.7,3.3
1400000US26125166000,"Census Tract 1660, Oakland County, Michigan",1278,57.3,10.2,25,2.8,4.7
1400000US26125166100,"Census Tract 1661, Oakland County, Michigan",1881,45.2,17.9,30.4,1.4,5.1
1400000US26125166200,"Census Tract 1662, Oakland County, Michigan",1369,57.7,12.5,22.9,3.1,3.8
1400000US26125166400,"Census Tract 1664, Oakland County, Michigan",1545,54.2,8.6,24.1,2.6,10.5
1400000US26125166500,"Census Tract 1665, Oakland County, Michigan",1547,45.6,17.2,31.7,1.2,4.3
1400000US26125166600,"Census Tract 1666, Oakland County, Michigan",1784,51.4,12.3,23.7,1.6,10.9
1400000US26125166700,"Census Tract 1667, Oakland County, Michigan",1171,67,6.7,19.8,2.7,3.8
1400000US26125166800,"Census Tract 1668, Oakland County, Michigan",1551,42.5,15.7,27.7,5.4,8.7
1400000US26125166900,"Census Tract 1669, Oakland County, Michigan",1904,59.1,12.4,17.8,5.5,5.3
1400000US26125167000,"Census Tract 1670, Oakland County, Michigan",2893,53.6,10.9,25,4.3,6.2
1400000US26125167300,"Census Tract 1673, Oakland County, Michigan",1804,39.9,20.5,22.3,1.7,15.6
1400000US26125167400,"Census Tract 1674, Oakland County, Michigan",2790,32.5,25.2,23.6,8.5,10.1
1400000US26125167500,"Census Tract 1675, Oakland County, Michigan",2887,41.8,17.2,30.2,4.7,6.1
1400000US26125167800,"Census Tract 1678, Oakland County, Michigan",2450,60,6.7,28.8,0.8,3.8
1400000US26125167900,"Census Tract 1679, Oakland County, Michigan",1115,71.9,4.8,17.9,1.2,4.1
1400000US26125168100,"Census Tract 1681, Oakland County, Michigan",1237,63.5,7.2,17.9,2.4,8.9
1400000US26125168400,"Census Tract 1684, Oakland County, Michigan",1888,65.7,4.6,22.9,2.8,4
1400000US26125168500,"Census Tract 1685, Oakland County, Michigan",1446,59.1,9.7,19.4,1.4,10.5
1400000US26125168600,"Census Tract 1686, Oakland County, Michigan",2843,58.8,8.6,22.2,4.1,6.2
1400000US26125168700,"Census Tract 1687, Oakland County, Michigan",1890,64.3,11.5,16.7,2.5,4.9
1400000US26125168800,"Census Tract 1688, Oakland County, Michigan",1171,60.7,5.5,26.8,5.2,1.8
1400000US26125168900,"Census Tract 1689, Oakland County, Michigan",3138,62.9,7.1,19.6,1.6,8.7
1400000US26125170000,"Census Tract 1700, Oakland County, Michigan",1528,59.1,9.4,27,1.2,3.3
1400000US26125170100,"Census Tract 1701, Oakland County, Michigan",1692,45.2,17.5,19.5,5.1,12.7
1400000US26125170200,"Census Tract 1702, Oakland County, Michigan",1996,48.8,14.7,26.6,1.7,8.2
1400000US26125170300,"Census Tract 1703, Oakland County, Michigan",1543,50.2,15.4,20.7,3.8,9.9
1400000US26125170400,"Census Tract 1704, Oakland County, Michigan",2045,58.7,6.5,25.3,2.7,6.7
1400000US26125171000,"Census Tract 1710, Oakland County, Michigan",2332,35,20.4,32.6,3.2,8.8
1400000US26125171100,"Census Tract 1711, Oakland County, Michigan",1922,49.3,16.2,20.4,7.6,6.5
1400000US26125171200,"Census Tract 1712, Oakland County, Michigan",1372,34.1,19.2,30.2,7,9.5
1400000US26125171300,"Census Tract 1713, Oakland County, Michigan",1272,29.2,19.9,33.3,2,15.6
1400000US26125171400,"Census Tract 1714, Oakland County, Michigan",3198,23.2,24.3,25.7,4,22.8
1400000US26125171500,"Census Tract 1715, Oakland County, Michigan",2406,27.1,28.1,20.1,5.8,19
1400000US26125171600,"Census Tract 1716, Oakland County, Michigan",827,20.1,29.1,26.7,7.4,16.7
1400000US26125172400,"Census Tract 1724, Oakland County, Michigan",792,28.8,36,24,3.9,7.3
1400000US26125172500,"Census Tract 1725, Oakland County, Michigan",762,19.7,29.1,28.5,5.5,17.2
1400000US26125173000,"Census Tract 1730, Oakland County, Michigan",2827,39,21.6,17.4,2.7,19.2
1400000US26125173100,"Census Tract 1731, Oakland County, Michigan",1208,53.3,7.3,26.1,3.2,10.1
1400000US26125173200,"Census Tract 1732, Oakland County, Michigan",1838,59.6,12.7,21.9,3.3,2.6
1400000US26125173300,"Census Tract 1733, Oakland County, Michigan",992,37.2,22.3,30.8,4.1,5.5
1400000US26125173400,"Census Tract 1734, Oakland County, Michigan",2836,45.2,7.8,31.5,7.6,7.9
1400000US26125173500,"Census Tract 1735, Oakland County, Michigan",1786,51,12.2,25.3,0,11.6
1400000US26125173600,"Census Tract 1736, Oakland County, Michigan",990,37.9,26.3,18.4,7.3,10.2
1400000US26125175000,"Census Tract 1750, Oakland County, Michigan",1445,21,30.6,21.8,12.4,14.3
1400000US26125175100,"Census Tract 1751, Oakland County, Michigan",2510,14.4,23.5,33.6,4.7,23.9
1400000US26125175200,"Census Tract 1752, Oakland County, Michigan",1677,28,13.9,29,10.3,18.8
1400000US26125175300,"Census Tract 1753, Oakland County, Michigan",1853,23.9,23.5,23.3,7.8,21.5
1400000US26125180000,"Census Tract 1800, Oakland County, Michigan",1685,40.6,26.3,24.2,3.7,5.3
1400000US26125180100,"Census Tract 1801, Oakland County, Michigan",1534,44.5,11.7,26.4,7,10.5
1400000US26125180200,"Census Tract 1802, Oakland County, Michigan",2107,46.3,14.1,20.1,7.4,12.1
1400000US26125180300,"Census Tract 1803, Oakland County, Michigan",1456,43.2,13.6,26.9,8.3,8
1400000US26125181000,"Census Tract 1810, Oakland County, Michigan",2255,25.9,27.1,17.1,5.8,24.2
1400000US26125181100,"Census Tract 1811, Oakland County, Michigan",1341,34.8,10.5,28.4,10.8,15.4
1400000US26125181200,"Census Tract 1812, Oakland County, Michigan",3122,33.2,25.4,23.4,10.1,8
1400000US26125181300,"Census Tract 1813, Oakland County, Michigan",2537,36.2,13.6,27.4,6.7,16
1400000US26125181400,"Census Tract 1814, Oakland County, Michigan",1586,36.6,18,24.9,9.1,11.4
1400000US26125181500,"Census Tract 1815, Oakland County, Michigan",1231,28.4,17.6,28,6.3,19.7
1400000US26125181600,"Census Tract 1816, Oakland County, Michigan",2909,24.9,12.8,24.6,9.8,27.9
1400000US26125183000,"Census Tract 1830, Oakland County, Michigan",2151,42.8,18.3,23.7,5.2,10.1
1400000US26125183100,"Census Tract 1831, Oakland County, Michigan",2532,49.1,13.7,25.6,5.5,6
1400000US26125183200,"Census Tract 1832, Oakland County, Michigan",1821,47.6,9.9,27,6.5,8.9
1400000US26125183300,"Census Tract 1833, Oakland County, Michigan",1825,56.8,12.7,24.4,1.4,4.7
1400000US26125183400,"Census Tract 1834, Oakland County, Michigan",1496,58.8,11.4,22.1,5.2,2.5
1400000US26125183500,"Census Tract 1835, Oakland County, Michigan",1244,56.8,14.4,19.3,0,9.6
1400000US26125183600,"Census Tract 1836, Oakland County, Michigan",2475,63.9,13.3,16.6,2,4.2
1400000US26125183700,"Census Tract 1837, Oakland County, Michigan",3149,59,10.2,21.8,1,8
1400000US26125183800,"Census Tract 1838, Oakland County, Michigan",2846,63.2,9.1,23.1,1.3,3.3
1400000US26125183900,"Census Tract 1839, Oakland County, Michigan",1800,48.1,10.1,30.4,4.7,6.6
1400000US26125184000,"Census Tract 1840, Oakland County, Michigan",1775,65.2,6.5,22.1,4.3,1.9
1400000US26125184100,"Census Tract 1841, Oakland County, Michigan",1908,65.5,13.5,17.5,0.8,2.7
1400000US26125184200,"Census Tract 1842, Oakland County, Michigan",2698,68.7,8.7,17.8,0.5,4.3
1400000US26125184300,"Census Tract 1843, Oakland County, Michigan",1729,52.1,11.2,25.3,4,7.3
1400000US26125184400,"Census Tract 1844, Oakland County, Michigan",1815,59.9,8.9,22.3,3.9,5
1400000US26125184500,"Census Tract 1845, Oakland County, Michigan",1720,57.1,10.9,25.9,1.5,4.7
1400000US26125184600,"Census Tract 1846, Oakland County, Michigan",1852,58.2,8.3,21.2,4.2,8.1
1400000US26125184700,"Census Tract 1847, Oakland County, Michigan",1045,49.2,10.3,30.1,2,8.3
1400000US26125187000,"Census Tract 1870, Oakland County, Michigan",1472,70.7,3.7,18,3.9,3.7
1400000US26125188000,"Census Tract 1880, Oakland County, Michigan",1978,73,6,17.9,0.9,2.2
1400000US26125188100,"Census Tract 1881, Oakland County, Michigan",1232,77.4,7.1,12.1,0.6,2.8
1400000US26125190200,"Census Tract 1902, Oakland County, Michigan",1779,51.5,17.4,20.5,4.5,6.1
1400000US26125190400,"Census Tract 1904, Oakland County, Michigan",1650,38.4,10.8,30.4,9.6,10.8
1400000US26125190500,"Census Tract 1905, Oakland County, Michigan",1226,67.1,9.3,15.9,2.5,5.1
1400000US26125190700,"Census Tract 1907, Oakland County, Michigan",2444,69.1,6,17.5,2,5.4
1400000US26125190800,"Census Tract 1908, Oakland County, Michigan",1490,64.1,6.3,24.8,0.3,4.5
1400000US26125191000,"Census Tract 1910, Oakland County, Michigan",1012,50.7,23.2,15.4,3,7.7
1400000US26125191100,"Census Tract 1911, Oakland County, Michigan",1532,40.3,16.8,32.4,4.2,6.3
1400000US26125191200,"Census Tract 1912, Oakland County, Michigan",2205,65.9,10.5,14.7,5.2,3.7
1400000US26125191300,"Census Tract 1913, Oakland County, Michigan",2056,64.9,8.9,19.9,1.8,4.5
1400000US26125192000,"Census Tract 1920, Oakland County, Michigan",3063,57.9,11.4,22.4,1.1,7.2
1400000US26125192200,"Census Tract 1922, Oakland County, Michigan",3040,64.9,9.7,18.6,3.5,3.3
1400000US26125192400,"Census Tract 1924, Oakland County, Michigan",2141,53.2,11.3,27,4.7,3.8
1400000US26125192500,"Census Tract 1925, Oakland County, Michigan",1510,66.2,8.1,21.9,0.7,3.2
1400000US26125192700,"Census Tract 1927, Oakland County, Michigan",1580,60.1,7.7,25.7,3.6,2.9
1400000US26125192800,"Census Tract 1928, Oakland County, Michigan",1160,27.2,29.9,35.4,1.7,5.8
1400000US26125193000,"Census Tract 1930, Oakland County, Michigan",1359,60.1,6.7,25.2,2.4,5.7
1400000US26125193100,"Census Tract 1931, Oakland County, Michigan",1721,57,14.1,22,2.3,4.6
1400000US26125193300,"Census Tract 1933, Oakland County, Michigan",2232,60.5,11,22.5,0,6
1400000US26125193400,"Census Tract 1934, Oakland County, Michigan",2276,59.1,9.6,26.8,1.1,3.4
