Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26115832200,"Census Tract 8322, Monroe County, Michigan",730,25.6,22.7,21.4,9,21.2
1400000US26115832300,"Census Tract 8323, Monroe County, Michigan",2131,18.7,31.3,18.4,6.2,25.2
1400000US26115832400,"Census Tract 8324, Monroe County, Michigan",1944,40.6,15.3,25.7,3.8,14.6
1400000US26115832500,"Census Tract 8325, Monroe County, Michigan",2002,25.5,23.9,26.9,6.7,16.9
1400000US26115832600,"Census Tract 8326, Monroe County, Michigan",1048,32.3,11.5,22.5,15.3,18.4
1400000US26115832700,"Census Tract 8327, Monroe County, Michigan",1090,39,14.1,15.2,11.7,19.9
1400000US26115832800,"Census Tract 8328, Monroe County, Michigan",2540,32.6,15.7,17.2,11.5,23.1
1400000US26115832900,"Census Tract 8329, Monroe County, Michigan",2260,26,13,20.1,13.9,27
1400000US26115833000,"Census Tract 8330, Monroe County, Michigan",2188,25.1,17.7,23.2,11.9,22
1400000US26115833100,"Census Tract 8331, Monroe County, Michigan",2587,33.2,12.7,18,15.9,20.3
1400000US26115833200,"Census Tract 8332, Monroe County, Michigan",2061,31.9,17.7,19.6,11.7,19.1
1400000US26115833300,"Census Tract 8333, Monroe County, Michigan",3252,35.9,20.8,22.4,10.3,10.5
1400000US26115833500,"Census Tract 8335, Monroe County, Michigan",2101,29,18.5,24.3,8.8,19.5
1400000US26115833600,"Census Tract 8336, Monroe County, Michigan",1491,23.7,13.3,24.8,16.4,21.7
1400000US26115833700,"Census Tract 8337, Monroe County, Michigan",1174,32.3,18,15.9,16,17.8
1400000US26115833800,"Census Tract 8338, Monroe County, Michigan",2161,36.7,9.2,25.3,11,17.9
1400000US26115833900,"Census Tract 8339, Monroe County, Michigan",2645,37.1,13.7,20.1,7.3,21.8
1400000US26115990000,"Census Tract 9900, Monroe County, Michigan",0,-,-,-,-,-
1400000US26117970100,"Census Tract 9701, Montcalm County, Michigan",1846,25.8,16.2,19.2,12,26.8
1400000US26117970200,"Census Tract 9702, Montcalm County, Michigan",1366,21.3,19.5,20.6,9.7,28.9
1400000US26117970300,"Census Tract 9703, Montcalm County, Michigan",1203,23.2,17.9,26.1,15.9,17
1400000US26117970400,"Census Tract 9704, Montcalm County, Michigan",1181,23.6,19.6,19.8,12.9,24
1400000US26117970500,"Census Tract 9705, Montcalm County, Michigan",3328,22.3,13.9,25.6,15.4,22.8
1400000US26117970600,"Census Tract 9706, Montcalm County, Michigan",2486,26.2,10.7,24.9,13.8,24.3
1400000US26117970700,"Census Tract 9707, Montcalm County, Michigan",2250,22.1,14.1,21.6,14,28.2
1400000US26117970800,"Census Tract 9708, Montcalm County, Michigan",1681,21.4,17.5,27.8,9.6,23.7
1400000US26117970900,"Census Tract 9709, Montcalm County, Michigan",1330,20.6,18.6,26,12.1,22.7
1400000US26117971000,"Census Tract 9710, Montcalm County, Michigan",2019,25.8,18.5,21,14.9,19.9
1400000US26117971100,"Census Tract 9711, Montcalm County, Michigan",2025,26.9,12.4,21.2,14.9,24.5
1400000US26117971200,"Census Tract 9712, Montcalm County, Michigan",2232,30.8,16,25.8,13.3,14.1
1400000US26117971300,"Census Tract 9713, Montcalm County, Michigan",1641,33.8,24.5,23.8,6.3,11.7
1400000US26119910100,"Census Tract 9101, Montmorency County, Michigan",723,27.9,18.3,21.7,14,18.1
1400000US26119910200,"Census Tract 9102, Montmorency County, Michigan",481,16.6,21.4,35.1,7.1,19.8
1400000US26119910300,"Census Tract 9103, Montmorency County, Michigan",580,22.8,36,14.7,9.1,17.4
1400000US26119910400,"Census Tract 9104, Montmorency County, Michigan",785,19.4,23.1,24.3,12.9,20.4
1400000US26119910500,"Census Tract 9105, Montmorency County, Michigan",368,16.8,29.1,22.3,10.3,21.5
1400000US26121000100,"Census Tract 1, Muskegon County, Michigan",1880,25.5,20.7,19.3,4.4,30.2
1400000US26121000300,"Census Tract 3, Muskegon County, Michigan",763,25,32.2,18.2,8.4,16.1
1400000US26121000401,"Census Tract 4.01, Muskegon County, Michigan",1625,14.3,34.4,19.9,5.9,25.4
1400000US26121000402,"Census Tract 4.02, Muskegon County, Michigan",148,4.1,29.7,33.8,4.7,27.7
1400000US26121000500,"Census Tract 5, Muskegon County, Michigan",1483,14.7,30.3,21,7.9,26
1400000US26121000601,"Census Tract 6.01, Muskegon County, Michigan",639,44.9,13.8,12.7,2,26.6
1400000US26121000800,"Census Tract 8, Muskegon County, Michigan",1356,18.7,25.1,29.3,10.3,16.7
1400000US26121000900,"Census Tract 9, Muskegon County, Michigan",1586,30.9,23.1,20.7,6,19.2
1400000US26121001000,"Census Tract 10, Muskegon County, Michigan",501,50.3,15,19.2,6.8,8.8
1400000US26121001200,"Census Tract 12, Muskegon County, Michigan",568,12.3,28.9,9.2,11.1,38.6
1400000US26121001300,"Census Tract 13, Muskegon County, Michigan",632,9.2,43.8,17.4,0,29.6
1400000US26121001402,"Census Tract 14.02, Muskegon County, Michigan",1327,11.8,30.1,16.4,7.6,34.1
1400000US26121001500,"Census Tract 15, Muskegon County, Michigan",1525,50,11,21.5,2.8,14.7
1400000US26121001600,"Census Tract 16, Muskegon County, Michigan",1421,40.1,14.6,24.1,8.5,12.7
1400000US26121001700,"Census Tract 17, Muskegon County, Michigan",2363,44.4,13.8,22.5,5.9,13.3
1400000US26121001800,"Census Tract 18, Muskegon County, Michigan",2001,27.3,20.7,22.8,7.2,21.9
1400000US26121001901,"Census Tract 19.01, Muskegon County, Michigan",1619,30.1,22.2,24.3,6.9,16.5
1400000US26121001902,"Census Tract 19.02, Muskegon County, Michigan",2012,13.8,17.5,30.8,5.6,32.4
1400000US26121002000,"Census Tract 20, Muskegon County, Michigan",1806,15.6,22.5,29,7.1,25.7
1400000US26121002100,"Census Tract 21, Muskegon County, Michigan",1336,33.7,22,23.3,4.7,16.3
1400000US26121002200,"Census Tract 22, Muskegon County, Michigan",1723,28.2,22.2,28.6,5.5,15.5
1400000US26121002300,"Census Tract 23, Muskegon County, Michigan",2965,24,22.4,31.3,3.4,18.9
1400000US26121002400,"Census Tract 24, Muskegon County, Michigan",1457,38.3,24.6,16,2.1,19.1
1400000US26121002500,"Census Tract 25, Muskegon County, Michigan",3553,47.6,13.7,23,5.8,9.9
1400000US26121002601,"Census Tract 26.01, Muskegon County, Michigan",1436,12.7,22.4,23.5,12,29.5
1400000US26121002602,"Census Tract 26.02, Muskegon County, Michigan",1781,28.2,18.6,28.9,8.6,15.7
1400000US26121002700,"Census Tract 27, Muskegon County, Michigan",3572,28.6,19.6,18.3,6,27.5
1400000US26121002800,"Census Tract 28, Muskegon County, Michigan",2845,38.1,17.2,22.4,4.9,17.3
1400000US26121002900,"Census Tract 29, Muskegon County, Michigan",2410,31.2,13.2,21.7,10.6,23.3
1400000US26121003000,"Census Tract 30, Muskegon County, Michigan",1990,25.2,14.8,19.3,16.1,24.5
1400000US26121003100,"Census Tract 31, Muskegon County, Michigan",1770,14.5,21.8,21.4,13.8,28.6
1400000US26121003200,"Census Tract 32, Muskegon County, Michigan",2168,17.1,26.8,25.3,6.8,24
1400000US26121003300,"Census Tract 33, Muskegon County, Michigan",2060,20.2,19.7,21.9,14.4,23.8
1400000US26121003400,"Census Tract 34, Muskegon County, Michigan",1590,34,14.8,19.8,9,22.4
1400000US26121003500,"Census Tract 35, Muskegon County, Michigan",1667,35.6,14.6,21.2,7.1,21.5
1400000US26121003600,"Census Tract 36, Muskegon County, Michigan",2941,26.9,18.6,22.9,7.1,24.4
1400000US26121003700,"Census Tract 37, Muskegon County, Michigan",2271,34,18.1,21,9,17.9
1400000US26121003800,"Census Tract 38, Muskegon County, Michigan",1527,31.5,16.3,20.6,8.1,23.4
1400000US26121003900,"Census Tract 39, Muskegon County, Michigan",755,36.3,12.5,16.3,12.6,22.4
1400000US26121004000,"Census Tract 40, Muskegon County, Michigan",1000,34.6,15.7,25.4,8.5,15.8
1400000US26121004200,"Census Tract 42, Muskegon County, Michigan",1009,20.4,41.4,18.1,4.2,15.9
1400000US26121004300,"Census Tract 43, Muskegon County, Michigan",592,6.9,36.8,34.5,0.5,21.3
1400000US26121990000,"Census Tract 9900, Muskegon County, Michigan",0,-,-,-,-,-
1400000US26123970100,"Census Tract 9701, Newaygo County, Michigan",1663,20,15,24.2,16.3,24.5
1400000US26123970300,"Census Tract 9703, Newaygo County, Michigan",1545,23.6,15.3,19.3,20.2,21.7
1400000US26123970400,"Census Tract 9704, Newaygo County, Michigan",2204,29.4,15.9,24.2,11.3,19.1
1400000US26123970500,"Census Tract 9705, Newaygo County, Michigan",1964,32.2,12.3,25,11.5,19
1400000US26123970600,"Census Tract 9706, Newaygo County, Michigan",1408,37.1,12.3,19,13.6,18
1400000US26123970700,"Census Tract 9707, Newaygo County, Michigan",1343,19.8,19.9,24.7,14.6,21
1400000US26123970800,"Census Tract 9708, Newaygo County, Michigan",1028,21,23.7,24.4,12.2,18.7
1400000US26123970900,"Census Tract 9709, Newaygo County, Michigan",1844,27.7,18,22.9,9.3,22.2
1400000US26123971000,"Census Tract 9710, Newaygo County, Michigan",2168,24.9,12.3,22,13.6,27.2
1400000US26123971100,"Census Tract 9711, Newaygo County, Michigan",1589,24.6,14.8,27.4,14.5,18.7
1400000US26123971200,"Census Tract 9712, Newaygo County, Michigan",1863,20.6,16.6,22.2,17.1,23.5
1400000US26125120000,"Census Tract 1200, Oakland County, Michigan",1431,37.5,13.6,29.4,5.5,14.1
1400000US26125120300,"Census Tract 1203, Oakland County, Michigan",1597,50.6,12.7,18.7,9.7,8.3
1400000US26125121000,"Census Tract 1210, Oakland County, Michigan",1232,32.9,12.1,29.5,8.4,17.1
1400000US26125121400,"Census Tract 1214, Oakland County, Michigan",1822,53.1,10.5,25,5.9,5.5
1400000US26125121500,"Census Tract 1215, Oakland County, Michigan",1717,41.2,14,23.5,7.3,13.9
1400000US26125121700,"Census Tract 1217, Oakland County, Michigan",2700,44.4,16.5,22.8,8.7,7.6
1400000US26125121800,"Census Tract 1218, Oakland County, Michigan",2151,47.7,13.2,24.5,5.2,9.4
1400000US26125122200,"Census Tract 1222, Oakland County, Michigan",1896,31.9,16.8,20.7,14.1,16.5
1400000US26125122400,"Census Tract 1224, Oakland County, Michigan",3313,37.6,18.4,23.1,6.6,14.3
1400000US26125122700,"Census Tract 1227, Oakland County, Michigan",1472,40.8,16,25.5,8.1,9.7
1400000US26125122900,"Census Tract 1229, Oakland County, Michigan",881,33,18.4,24.7,7.3,16.6
1400000US26125123000,"Census Tract 1230, Oakland County, Michigan",1028,35.1,16,21.5,17.9,9.5
1400000US26125123100,"Census Tract 1231, Oakland County, Michigan",1646,46,18.5,17.3,10.4,7.7
1400000US26125124000,"Census Tract 1240, Oakland County, Michigan",2388,42.5,11.2,29.5,6.9,9.9
1400000US26125124500,"Census Tract 1245, Oakland County, Michigan",2827,26.3,14.3,29.4,11.6,18.5
1400000US26125125000,"Census Tract 1250, Oakland County, Michigan",1500,42.7,15.5,17.1,11.4,13.3
1400000US26125125600,"Census Tract 1256, Oakland County, Michigan",1278,48.2,12.7,22.3,7.6,9.2
1400000US26125126200,"Census Tract 1262, Oakland County, Michigan",1367,50,14.9,23.8,4.4,6.9
1400000US26125126300,"Census Tract 1263, Oakland County, Michigan",2220,45.6,16.3,22.4,3.5,12.3
1400000US26125126400,"Census Tract 1264, Oakland County, Michigan",1805,41.3,13.9,22.1,8.8,14
1400000US26125126500,"Census Tract 1265, Oakland County, Michigan",1467,42.1,13.2,25.1,10.6,9.1
1400000US26125127000,"Census Tract 1270, Oakland County, Michigan",2621,50.3,10.6,22.8,6.1,10.2
1400000US26125127100,"Census Tract 1271, Oakland County, Michigan",2529,53.9,11.4,25.1,1.3,8.3
1400000US26125127200,"Census Tract 1272, Oakland County, Michigan",812,56,12.8,21.3,5.3,4.6
1400000US26125127300,"Census Tract 1273, Oakland County, Michigan",2169,33.9,21.3,26,9.8,8.9
1400000US26125127400,"Census Tract 1274, Oakland County, Michigan",841,23.3,17.1,29.3,17.5,12.8
1400000US26125127500,"Census Tract 1275, Oakland County, Michigan",3246,48.2,15.9,21.3,7.1,7.4
1400000US26125127600,"Census Tract 1276, Oakland County, Michigan",2166,52.8,9.9,27,4.5,5.8
1400000US26125127700,"Census Tract 1277, Oakland County, Michigan",3593,31.1,21.2,29.3,3.5,14.9
1400000US26125128000,"Census Tract 1280, Oakland County, Michigan",1721,38.8,14.8,21,12.4,13
1400000US26125128100,"Census Tract 1281, Oakland County, Michigan",1403,35.4,9.6,27.9,10,17
1400000US26125128200,"Census Tract 1282, Oakland County, Michigan",1901,58.1,9.4,23.9,1.9,6.7
1400000US26125128300,"Census Tract 1283, Oakland County, Michigan",2396,42.2,13.7,27.4,4.8,11.9
1400000US26125128400,"Census Tract 1284, Oakland County, Michigan",1737,32.9,15.7,25.8,9.6,16
1400000US26125128500,"Census Tract 1285, Oakland County, Michigan",1996,31.3,24.7,23.9,7.6,12.5
1400000US26125128600,"Census Tract 1286, Oakland County, Michigan",1514,48.7,11.1,23.1,5.8,11.3
1400000US26125128700,"Census Tract 1287, Oakland County, Michigan",1049,57,11.4,23,2.8,5.8
1400000US26125128800,"Census Tract 1288, Oakland County, Michigan",630,56.8,6.7,19.4,1.9,15.2
1400000US26125128900,"Census Tract 1289, Oakland County, Michigan",2539,57.2,8.9,21.3,1.9,10.7
1400000US26125129000,"Census Tract 1290, Oakland County, Michigan",1433,45.4,20.4,25.3,3.5,5.4
1400000US26125130000,"Census Tract 1300, Oakland County, Michigan",1471,35,17.9,28.9,9.2,9
1400000US26125130100,"Census Tract 1301, Oakland County, Michigan",1208,37.6,18.9,23.9,11.9,7.7
1400000US26125130200,"Census Tract 1302, Oakland County, Michigan",2979,39.5,15.8,24.4,12,8.2
1400000US26125130300,"Census Tract 1303, Oakland County, Michigan",2132,42.6,20,22.7,4.9,9.7
1400000US26125130400,"Census Tract 1304, Oakland County, Michigan",1403,48.5,9,26.2,11.5,4.8
1400000US26125130500,"Census Tract 1305, Oakland County, Michigan",1594,39.8,10.4,24.8,9.7,15.3
1400000US26125130600,"Census Tract 1306, Oakland County, Michigan",1649,34.1,18.9,30.7,6,10.3
1400000US26125130700,"Census Tract 1307, Oakland County, Michigan",3268,53.2,10.1,20.6,4.7,11.5
1400000US26125131100,"Census Tract 1311, Oakland County, Michigan",1152,41.1,11.8,23.2,12.9,11
1400000US26125131300,"Census Tract 1313, Oakland County, Michigan",2360,43,13.6,23.4,4.8,15.1
1400000US26125131400,"Census Tract 1314, Oakland County, Michigan",1067,35.7,10.5,20.3,19.6,13.9
1400000US26125131500,"Census Tract 1315, Oakland County, Michigan",1955,25.1,21,24.8,10.3,18.7
1400000US26125131600,"Census Tract 1316, Oakland County, Michigan",1347,25.2,18,32.6,9.3,14.9
1400000US26125131800,"Census Tract 1318, Oakland County, Michigan",1712,30.3,20.3,26.5,8.6,14.3
1400000US26125132100,"Census Tract 1321, Oakland County, Michigan",2879,37.7,17.5,26.6,9.8,8.3
1400000US26125132500,"Census Tract 1325, Oakland County, Michigan",1861,42.9,16.3,21.5,9,10.3
1400000US26125132600,"Census Tract 1326, Oakland County, Michigan",2096,51,12.3,22.4,3.3,11
1400000US26125132700,"Census Tract 1327, Oakland County, Michigan",1453,51,10.9,26.6,5.4,6.1
1400000US26125133001,"Census Tract 1330.01, Oakland County, Michigan",1616,46.2,17.6,25.4,4.1,6.6
1400000US26125133002,"Census Tract 1330.02, Oakland County, Michigan",1772,47.5,11.8,24.9,6.9,8.9
1400000US26125133003,"Census Tract 1330.03, Oakland County, Michigan",1766,48.9,14.3,20.8,6.8,9.1
1400000US26125133100,"Census Tract 1331, Oakland County, Michigan",2744,20.4,37,23.5,5,14.1
1400000US26125134000,"Census Tract 1340, Oakland County, Michigan",2563,41.1,16.5,24.6,9.2,8.6
1400000US26125134300,"Census Tract 1343, Oakland County, Michigan",2536,41.1,9.9,29.9,5.5,13.6
1400000US26125134400,"Census Tract 1344, Oakland County, Michigan",2331,50.4,7.8,26.7,8.2,6.9
1400000US26125134500,"Census Tract 1345, Oakland County, Michigan",1658,47,10.1,29.2,2.8,10.8
1400000US26125134600,"Census Tract 1346, Oakland County, Michigan",2086,34.9,17.1,25.5,7.1,15.3
1400000US26125134700,"Census Tract 1347, Oakland County, Michigan",1781,31.9,19.3,30.7,4,14.1
1400000US26125134800,"Census Tract 1348, Oakland County, Michigan",1536,50.6,6.7,29.2,4.9,8.6
1400000US26125134900,"Census Tract 1349, Oakland County, Michigan",2014,41.9,15.7,25.4,5.4,11.6
1400000US26125135000,"Census Tract 1350, Oakland County, Michigan",1556,22.4,22.4,25,12.7,17.6
1400000US26125135100,"Census Tract 1351, Oakland County, Michigan",2676,49.8,13.3,23.7,4.9,8.3
1400000US26125135200,"Census Tract 1352, Oakland County, Michigan",1662,53.9,12.4,22.4,2.6,8.6
1400000US26125135300,"Census Tract 1353, Oakland County, Michigan",2522,56.1,13,23.3,3.4,4.2
1400000US26125136000,"Census Tract 1360, Oakland County, Michigan",1252,57.3,3.4,27.8,5.7,5.8
1400000US26125136101,"Census Tract 1361.01, Oakland County, Michigan",2677,66.3,10.9,17.8,1.2,3.9
1400000US26125136102,"Census Tract 1361.02, Oakland County, Michigan",2517,39.3,13.8,30.2,2.9,13.7
1400000US26125136300,"Census Tract 1363, Oakland County, Michigan",2532,63.2,11.3,17.8,1.6,6.1
1400000US26125136500,"Census Tract 1365, Oakland County, Michigan",2733,42.3,13.2,33.1,2.5,9
1400000US26125136600,"Census Tract 1366, Oakland County, Michigan",4371,57.1,9.4,26.7,2.1,4.7
1400000US26125136700,"Census Tract 1367, Oakland County, Michigan",3018,52.4,10.8,30.9,0.6,5.4
1400000US26125136800,"Census Tract 1368, Oakland County, Michigan",1679,39.6,18.8,29.5,4.1,8
1400000US26125137100,"Census Tract 1371, Oakland County, Michigan",4893,61.5,10.2,17.9,5.5,4.9
1400000US26125137400,"Census Tract 1374, Oakland County, Michigan",3241,63.9,10.4,22,1.2,2.6
1400000US26125137700,"Census Tract 1377, Oakland County, Michigan",770,52.3,16.9,25.2,3.5,2.1
1400000US26125137800,"Census Tract 1378, Oakland County, Michigan",1782,57.4,12.4,23.1,1.9,5.2
1400000US26125138100,"Census Tract 1381, Oakland County, Michigan",2246,47.3,10.9,22.2,7.8,11.8
1400000US26125138301,"Census Tract 1383.01, Oakland County, Michigan",1878,32.4,21.5,24.8,5.2,16.2
1400000US26125138302,"Census Tract 1383.02, Oakland County, Michigan",2923,60.1,8.5,21.7,2.9,6.8
1400000US26125138600,"Census Tract 1386, Oakland County, Michigan",1160,50.3,14.2,18.9,6.1,10.5
1400000US26125139200,"Census Tract 1392, Oakland County, Michigan",3130,43.6,18.5,24.1,5.8,7.9
1400000US26125139400,"Census Tract 1394, Oakland County, Michigan",2459,41.6,17.3,23.6,4.2,13.2
1400000US26125140100,"Census Tract 1401, Oakland County, Michigan",591,23.4,26.9,21.5,11.8,16.4
1400000US26125140301,"Census Tract 1403.01, Oakland County, Michigan",2221,40.7,23.6,21.7,3.5,10.4
1400000US26125140302,"Census Tract 1403.02, Oakland County, Michigan",1691,51.9,14.9,19.9,5.8,7.5
1400000US26125140500,"Census Tract 1405, Oakland County, Michigan",1429,39.1,20.6,26,4.3,10.1
1400000US26125140600,"Census Tract 1406, Oakland County, Michigan",1334,29.5,18.5,22.1,8.8,21
1400000US26125140700,"Census Tract 1407, Oakland County, Michigan",1426,41.2,19.9,22.4,7.2,9.4
1400000US26125140800,"Census Tract 1408, Oakland County, Michigan",2542,55.6,10.7,18.2,4.8,10.8
1400000US26125140900,"Census Tract 1409, Oakland County, Michigan",983,29.8,32.9,20.1,7,10.2
1400000US26125141000,"Census Tract 1410, Oakland County, Michigan",2752,29.4,32,19,7.6,12
1400000US26125141100,"Census Tract 1411, Oakland County, Michigan",1301,12.9,35,25,7,20.1
1400000US26125141200,"Census Tract 1412, Oakland County, Michigan",1269,11.7,32.2,26.9,3.9,25.2
1400000US26125141300,"Census Tract 1413, Oakland County, Michigan",1716,16.7,33,24.9,10.1,15.3
1400000US26125141400,"Census Tract 1414, Oakland County, Michigan",1845,19.9,21.6,22.2,16.4,19.9
1400000US26125141500,"Census Tract 1415, Oakland County, Michigan",2184,13.2,29.2,34.2,2,21.5
1400000US26125141600,"Census Tract 1416, Oakland County, Michigan",1482,14.8,42.5,13.7,12.4,16.5
1400000US26125141700,"Census Tract 1417, Oakland County, Michigan",877,13,44.1,17.8,7.5,17.6
1400000US26125142000,"Census Tract 1420, Oakland County, Michigan",868,14.5,34.6,24,4.3,22.7
1400000US26125142100,"Census Tract 1421, Oakland County, Michigan",592,12.8,40.2,14,12.5,20.4
1400000US26125142200,"Census Tract 1422, Oakland County, Michigan",798,9,42.7,15.3,9.5,23.4
1400000US26125142300,"Census Tract 1423, Oakland County, Michigan",738,9.5,46.6,17.5,5.3,21.1
1400000US26125142400,"Census Tract 1424, Oakland County, Michigan",1236,17.6,24.1,26.9,10.2,21.2
1400000US26125142500,"Census Tract 1425, Oakland County, Michigan",745,45.5,28.1,17.9,0,8.6
1400000US26125142600,"Census Tract 1426, Oakland County, Michigan",1425,34.2,18.9,26.7,7.6,12.5
1400000US26125142700,"Census Tract 1427, Oakland County, Michigan",1527,12.5,27.2,40.1,8,12.2
1400000US26125143500,"Census Tract 1435, Oakland County, Michigan",2900,43,17,18.9,10.4,10.7
1400000US26125144100,"Census Tract 1441, Oakland County, Michigan",2260,34.2,18.5,25.1,8.9,13.4
1400000US26125144200,"Census Tract 1442, Oakland County, Michigan",2238,33.6,18.4,24.1,6.6,17.3
1400000US26125144300,"Census Tract 1443, Oakland County, Michigan",1951,38.4,16.7,21.4,9.7,13.8
1400000US26125144400,"Census Tract 1444, Oakland County, Michigan",2384,34.7,16.4,27.3,6.7,15
1400000US26125144500,"Census Tract 1445, Oakland County, Michigan",1472,37.1,12.6,27.9,12.1,10.3
1400000US26125144600,"Census Tract 1446, Oakland County, Michigan",1820,34.7,17,29.5,11.2,7.7
1400000US26125144701,"Census Tract 1447.01, Oakland County, Michigan",1933,25.7,25.9,28.7,9.8,10
1400000US26125144800,"Census Tract 1448, Oakland County, Michigan",1427,21.3,24,31,14.9,8.8
1400000US26125144900,"Census Tract 1449, Oakland County, Michigan",1950,32.3,26.3,25,6.7,9.7
1400000US26125145100,"Census Tract 1451, Oakland County, Michigan",1143,38.4,18,16,10.4,17.1
1400000US26125145200,"Census Tract 1452, Oakland County, Michigan",2053,36.8,22.4,29.1,5.7,6
1400000US26125145300,"Census Tract 1453, Oakland County, Michigan",2378,32.5,20.2,28.6,6.3,12.5
1400000US26125145400,"Census Tract 1454, Oakland County, Michigan",2119,31,20.7,27.6,7.6,13.1
1400000US26125145501,"Census Tract 1455.01, Oakland County, Michigan",1940,37.8,14.2,25.1,7,15.9
1400000US26125145502,"Census Tract 1455.02, Oakland County, Michigan",1879,28.4,20.7,30.6,9.7,10.6
1400000US26125145600,"Census Tract 1456, Oakland County, Michigan",2384,43.9,14,26.4,5.1,10.6
1400000US26125145700,"Census Tract 1457, Oakland County, Michigan",1298,34.1,25.3,22.7,9.1,8.9
1400000US26125145900,"Census Tract 1459, Oakland County, Michigan",1282,36.6,26.1,20,6.2,11.2
1400000US26125150000,"Census Tract 1500, Oakland County, Michigan",2303,62.5,10.9,22,2.6,2
1400000US26125150100,"Census Tract 1501, Oakland County, Michigan",2112,53.3,11.3,22.7,2.5,10.2
1400000US26125150200,"Census Tract 1502, Oakland County, Michigan",1022,69.4,6.8,20.2,1.3,2.4
1400000US26125150300,"Census Tract 1503, Oakland County, Michigan",2201,68.7,9.9,18.9,0.7,1.8
1400000US26125150400,"Census Tract 1504, Oakland County, Michigan",1292,71.6,6.4,17.3,1.2,3.6
1400000US26125150500,"Census Tract 1505, Oakland County, Michigan",1344,67.4,5.3,20.6,1.3,5.4
1400000US26125150600,"Census Tract 1506, Oakland County, Michigan",1319,74.5,4.9,18,0.6,1.9
1400000US26125150700,"Census Tract 1507, Oakland County, Michigan",2221,69.8,5.2,21.5,0.6,2.9
1400000US26125150800,"Census Tract 1508, Oakland County, Michigan",1990,71.4,5.4,16.4,1.6,5.2
1400000US26125150900,"Census Tract 1509, Oakland County, Michigan",1714,60.7,8.9,24.6,0.5,5.3
1400000US26125151000,"Census Tract 1510, Oakland County, Michigan",2263,71.1,4,22.1,0.4,2.4
1400000US26125152000,"Census Tract 1520, Oakland County, Michigan",1596,73.7,5.9,17.2,0.4,2.7
1400000US26125152600,"Census Tract 1526, Oakland County, Michigan",1885,70.2,6,19,2,2.7
1400000US26125152700,"Census Tract 1527, Oakland County, Michigan",1319,67.6,7.1,20.4,1.9,3
1400000US26125152900,"Census Tract 1529, Oakland County, Michigan",2371,57.9,9,28.6,3,1.6
1400000US26125153000,"Census Tract 1530, Oakland County, Michigan",1160,63.5,7.1,19.3,7.8,2.3
1400000US26125153100,"Census Tract 1531, Oakland County, Michigan",1105,73.3,7.4,17.5,0,1.8
1400000US26125153200,"Census Tract 1532, Oakland County, Michigan",1004,77.1,5.6,15.1,0,2.2
1400000US26125153300,"Census Tract 1533, Oakland County, Michigan",1825,71.3,5.2,20.1,1.2,2.2
1400000US26125154000,"Census Tract 1540, Oakland County, Michigan",938,52.9,10.6,24,4.8,7.8
1400000US26125154100,"Census Tract 1541, Oakland County, Michigan",1515,51.9,14.8,21.2,5.6,6.5
1400000US26125154200,"Census Tract 1542, Oakland County, Michigan",1562,42.3,20.7,18,7.6,11.4
1400000US26125154500,"Census Tract 1545, Oakland County, Michigan",1133,56.1,6.1,31.9,2.9,3
1400000US26125154600,"Census Tract 1546, Oakland County, Michigan",1387,54.8,9.7,24.7,4.5,6.3
1400000US26125156000,"Census Tract 1560, Oakland County, Michigan",1127,68.1,8.1,16.7,2.1,5.1
1400000US26125156100,"Census Tract 1561, Oakland County, Michigan",2276,56.2,9.1,26.2,4.2,4.4
1400000US26125156200,"Census Tract 1562, Oakland County, Michigan",3445,51.4,7.4,27,4.3,9.9
1400000US26125156300,"Census Tract 1563, Oakland County, Michigan",1767,66.6,6.1,24.4,1.3,1.6
1400000US26125156400,"Census Tract 1564, Oakland County, Michigan",1985,61.1,13.2,21.5,2.6,1.5
1400000US26125156500,"Census Tract 1565, Oakland County, Michigan",2326,58.6,10,24.9,3.3,3.2
1400000US26125156900,"Census Tract 1569, Oakland County, Michigan",1608,55.5,13,26.6,3.1,1.7
1400000US26125157000,"Census Tract 1570, Oakland County, Michigan",1075,58.2,10.7,22.1,4.4,4.6
1400000US26125157100,"Census Tract 1571, Oakland County, Michigan",914,55.3,7.9,30.7,2,4.2
1400000US26125157200,"Census Tract 1572, Oakland County, Michigan",1690,39.9,22.4,27.3,4.3,6.2
1400000US26125157300,"Census Tract 1573, Oakland County, Michigan",1542,54.3,9.9,29.6,1.7,4.5
1400000US26125157400,"Census Tract 1574, Oakland County, Michigan",1135,50.4,8.8,37.1,1.9,1.8
1400000US26125157500,"Census Tract 1575, Oakland County, Michigan",1244,53,10.9,23,1.7,11.4
1400000US26125157600,"Census Tract 1576, Oakland County, Michigan",2401,56.7,12.4,22.6,2.1,6.2
1400000US26125157700,"Census Tract 1577, Oakland County, Michigan",1260,56.4,6.1,30.6,2,4.9
1400000US26125157800,"Census Tract 1578, Oakland County, Michigan",1689,61.8,7.5,28,1.3,1.4
1400000US26125157900,"Census Tract 1579, Oakland County, Michigan",1299,64.1,8.3,20.8,4,2.8
1400000US26125158000,"Census Tract 1580, Oakland County, Michigan",1827,65.2,5.8,27.1,0.3,1.5
