Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26115831700,"Census Tract 8317, Monroe County, Michigan",1819,30.3,25.7,16.4,3.8,23.7
1400000US26115831800,"Census Tract 8318, Monroe County, Michigan",530,6.8,28.1,22.5,9.4,33.2
1400000US26115831900,"Census Tract 8319, Monroe County, Michigan",563,17.1,37.1,19.7,5.7,20.4
1400000US26115832000,"Census Tract 8320, Monroe County, Michigan",947,32.1,19,22.4,10.7,15.8
1400000US26115832100,"Census Tract 8321, Monroe County, Michigan",1102,15.7,24.2,32.1,3.1,24.9
1400000US26115832200,"Census Tract 8322, Monroe County, Michigan",662,27.9,24.5,14.2,5.3,28.1
1400000US26115832300,"Census Tract 8323, Monroe County, Michigan",1962,16.5,28.8,20.5,7.5,26.6
1400000US26115832400,"Census Tract 8324, Monroe County, Michigan",1833,41.5,11.6,28.8,3.7,14.4
1400000US26115832500,"Census Tract 8325, Monroe County, Michigan",2028,26.4,27.7,20.5,8.4,17.1
1400000US26115832600,"Census Tract 8326, Monroe County, Michigan",1157,22,22.7,28.8,10.7,15.7
1400000US26115832700,"Census Tract 8327, Monroe County, Michigan",1101,20.6,15.9,24.4,13.6,25.4
1400000US26115832800,"Census Tract 8328, Monroe County, Michigan",2311,31.3,14.7,23.7,10.7,19.6
1400000US26115832900,"Census Tract 8329, Monroe County, Michigan",2079,25.6,16,24.1,11.5,22.8
1400000US26115833000,"Census Tract 8330, Monroe County, Michigan",2071,24.6,18.6,25.3,12.5,19
1400000US26115833100,"Census Tract 8331, Monroe County, Michigan",2714,27.5,16.4,24.2,11.9,20
1400000US26115833200,"Census Tract 8332, Monroe County, Michigan",1792,32.8,13.9,24.9,9.2,19.2
1400000US26115833300,"Census Tract 8333, Monroe County, Michigan",3244,39,16.2,25.5,5,14.2
1400000US26115833500,"Census Tract 8335, Monroe County, Michigan",1835,25.4,15.5,29.9,7.6,21.6
1400000US26115833600,"Census Tract 8336, Monroe County, Michigan",1490,20.7,16.9,27.2,11,24.2
1400000US26115833700,"Census Tract 8337, Monroe County, Michigan",1227,19.8,19.4,22.1,14.9,23.8
1400000US26115833800,"Census Tract 8338, Monroe County, Michigan",2504,32.7,11.8,28.4,8.8,18.3
1400000US26115833900,"Census Tract 8339, Monroe County, Michigan",2615,33.2,13.8,28.6,8.9,15.4
1400000US26115990000,"Census Tract 9900, Monroe County, Michigan",0,-,-,-,-,-
1400000US26117970100,"Census Tract 9701, Montcalm County, Michigan",1714,20.4,19.5,22.8,13.9,23.5
1400000US26117970200,"Census Tract 9702, Montcalm County, Michigan",1476,20.3,18.4,24.3,12.9,24.2
1400000US26117970300,"Census Tract 9703, Montcalm County, Michigan",1306,17.8,20.9,23.3,15,23
1400000US26117970400,"Census Tract 9704, Montcalm County, Michigan",1278,22.9,16.8,18.9,12.9,28.5
1400000US26117970500,"Census Tract 9705, Montcalm County, Michigan",3253,21.3,12.9,20.5,21.9,23.2
1400000US26117970600,"Census Tract 9706, Montcalm County, Michigan",2349,22,12.8,24.6,14.6,26
1400000US26117970700,"Census Tract 9707, Montcalm County, Michigan",2007,18.6,14.4,27.3,14.9,24.8
1400000US26117970800,"Census Tract 9708, Montcalm County, Michigan",1658,21.3,17.3,25.2,8.2,28
1400000US26117970900,"Census Tract 9709, Montcalm County, Michigan",1353,20.5,15.6,30.2,10.3,23.4
1400000US26117971000,"Census Tract 9710, Montcalm County, Michigan",2190,24.7,20.8,20.5,12.5,21.5
1400000US26117971100,"Census Tract 9711, Montcalm County, Michigan",1914,26.8,14.5,24.6,11.8,22.3
1400000US26117971200,"Census Tract 9712, Montcalm County, Michigan",2182,30,18.9,29.5,6,15.6
1400000US26117971300,"Census Tract 9713, Montcalm County, Michigan",1952,33.4,14,28.3,9.9,14.3
1400000US26119910100,"Census Tract 9101, Montmorency County, Michigan",758,27.2,19.8,19.4,19.4,14.2
1400000US26119910200,"Census Tract 9102, Montmorency County, Michigan",490,18.4,31,27.6,13.1,10
1400000US26119910300,"Census Tract 9103, Montmorency County, Michigan",629,22.4,25.9,25.9,12.9,12.9
1400000US26119910400,"Census Tract 9104, Montmorency County, Michigan",776,23.2,20.2,20.6,13.3,22.7
1400000US26119910500,"Census Tract 9105, Montmorency County, Michigan",350,25.1,20.9,28.3,6.6,19.1
1400000US26121000100,"Census Tract 1, Muskegon County, Michigan",1798,23.7,29.5,24,4.7,18.1
1400000US26121000300,"Census Tract 3, Muskegon County, Michigan",634,17.5,29.7,18.1,2.5,32.2
1400000US26121000401,"Census Tract 4.01, Muskegon County, Michigan",1595,13.6,36.2,28,5.1,17.1
1400000US26121000402,"Census Tract 4.02, Muskegon County, Michigan",220,7.3,36.8,37.7,12.7,5.5
1400000US26121000500,"Census Tract 5, Muskegon County, Michigan",1437,13.2,30.8,16.8,7.3,31.9
1400000US26121000601,"Census Tract 6.01, Muskegon County, Michigan",585,21.9,30.6,21.2,9.4,16.9
1400000US26121000800,"Census Tract 8, Muskegon County, Michigan",1181,19.6,32,24.5,2.2,21.8
1400000US26121000900,"Census Tract 9, Muskegon County, Michigan",1550,22.8,24.9,22.5,6.8,23
1400000US26121001000,"Census Tract 10, Muskegon County, Michigan",581,46.1,14.8,21.5,3.3,14.3
1400000US26121001200,"Census Tract 12, Muskegon County, Michigan",479,12.7,24.4,14.8,17.7,30.3
1400000US26121001300,"Census Tract 13, Muskegon County, Michigan",477,7.5,42.6,16.8,4.8,28.3
1400000US26121001402,"Census Tract 14.02, Muskegon County, Michigan",1092,17.6,22.4,17.9,3.5,38.6
1400000US26121001500,"Census Tract 15, Muskegon County, Michigan",1649,46.3,13.4,21.7,4.8,13.8
1400000US26121001600,"Census Tract 16, Muskegon County, Michigan",1354,30.8,19.4,30.2,5.8,13.9
1400000US26121001700,"Census Tract 17, Muskegon County, Michigan",2200,38.9,14.4,28.2,5.2,13.3
1400000US26121001800,"Census Tract 18, Muskegon County, Michigan",1972,31,20.7,21.6,7.9,18.9
1400000US26121001901,"Census Tract 19.01, Muskegon County, Michigan",1561,19.9,23.4,29.9,9.9,16.9
1400000US26121001902,"Census Tract 19.02, Muskegon County, Michigan",1752,14.6,16.5,31.9,9.1,27.9
1400000US26121002000,"Census Tract 20, Muskegon County, Michigan",1470,13.9,16.7,32.2,12.7,24.6
1400000US26121002100,"Census Tract 21, Muskegon County, Michigan",1273,34.2,13.8,33.3,2.4,16.2
1400000US26121002200,"Census Tract 22, Muskegon County, Michigan",1593,34.3,16.1,27.6,6,16
1400000US26121002300,"Census Tract 23, Muskegon County, Michigan",2713,35.2,16.9,27.1,8.9,11.9
1400000US26121002400,"Census Tract 24, Muskegon County, Michigan",1590,44.5,20.2,16.9,3,15.3
1400000US26121002500,"Census Tract 25, Muskegon County, Michigan",4002,37.3,17,33.4,2.8,9.5
1400000US26121002601,"Census Tract 26.01, Muskegon County, Michigan",1044,12.4,19.6,27.9,3.7,36.4
1400000US26121002602,"Census Tract 26.02, Muskegon County, Michigan",1648,33.8,22,24.7,4.7,14.8
1400000US26121002700,"Census Tract 27, Muskegon County, Michigan",3393,24.3,17.5,26.1,6.6,25.5
1400000US26121002800,"Census Tract 28, Muskegon County, Michigan",2819,36.3,13.7,22,6.5,21.5
1400000US26121002900,"Census Tract 29, Muskegon County, Michigan",2484,26.8,15.5,24.6,12.8,20.2
1400000US26121003000,"Census Tract 30, Muskegon County, Michigan",2092,22.5,15.6,20,17.7,24.1
1400000US26121003100,"Census Tract 31, Muskegon County, Michigan",1754,20,21.9,20.8,8.8,28.5
1400000US26121003200,"Census Tract 32, Muskegon County, Michigan",2219,13,18.6,33.8,6.1,28.6
1400000US26121003300,"Census Tract 33, Muskegon County, Michigan",2139,22,16.4,21.6,15.1,25
1400000US26121003400,"Census Tract 34, Muskegon County, Michigan",1690,25.9,22,20.8,5.7,25.6
1400000US26121003500,"Census Tract 35, Muskegon County, Michigan",1782,34.1,14,21.3,14.1,16.4
1400000US26121003600,"Census Tract 36, Muskegon County, Michigan",3067,29.3,20.3,23.5,8.2,18.7
1400000US26121003700,"Census Tract 37, Muskegon County, Michigan",2295,38.6,17.6,20,7.7,16
1400000US26121003800,"Census Tract 38, Muskegon County, Michigan",1387,30.4,15.8,19.4,8.5,25.9
1400000US26121003900,"Census Tract 39, Muskegon County, Michigan",891,27.9,19.1,17.5,16.3,19.2
1400000US26121004000,"Census Tract 40, Muskegon County, Michigan",1061,34.2,15.4,19.4,11,20
1400000US26121004200,"Census Tract 42, Muskegon County, Michigan",1132,23.7,36.5,16.5,1.2,22.1
1400000US26121004300,"Census Tract 43, Muskegon County, Michigan",639,27.9,24.9,13.5,6.3,27.5
1400000US26121990000,"Census Tract 9900, Muskegon County, Michigan",0,-,-,-,-,-
1400000US26123970100,"Census Tract 9701, Newaygo County, Michigan",1641,18.4,16.2,26.5,16.3,22.6
1400000US26123970300,"Census Tract 9703, Newaygo County, Michigan",1548,22.7,18.9,22.2,13.8,22.4
1400000US26123970400,"Census Tract 9704, Newaygo County, Michigan",2383,29.2,12.6,23.8,15.4,18.9
1400000US26123970500,"Census Tract 9705, Newaygo County, Michigan",1735,34.4,20,22.4,6.6,16.6
1400000US26123970600,"Census Tract 9706, Newaygo County, Michigan",1323,31.7,14.8,24,13.6,15.9
1400000US26123970700,"Census Tract 9707, Newaygo County, Michigan",1431,19.6,25.4,21.3,13,20.6
1400000US26123970800,"Census Tract 9708, Newaygo County, Michigan",1183,19.3,21.4,21.9,14.1,23.3
1400000US26123970900,"Census Tract 9709, Newaygo County, Michigan",2000,26.2,16.2,24.8,12.9,20
1400000US26123971000,"Census Tract 9710, Newaygo County, Michigan",2111,23.6,14.8,18,19.4,24.2
1400000US26123971100,"Census Tract 9711, Newaygo County, Michigan",1721,23.6,15.2,22.1,20.7,18.2
1400000US26123971200,"Census Tract 9712, Newaygo County, Michigan",1933,20.8,10.6,19.9,20,28.8
1400000US26125120000,"Census Tract 1200, Oakland County, Michigan",1461,36.7,13,27.8,7.5,15
1400000US26125120300,"Census Tract 1203, Oakland County, Michigan",1574,50.3,14,15.8,8.5,11.4
1400000US26125121000,"Census Tract 1210, Oakland County, Michigan",1262,23.8,18.1,32.2,10.8,15.1
1400000US26125121400,"Census Tract 1214, Oakland County, Michigan",1891,49.6,11,21.7,6.1,11.6
1400000US26125121500,"Census Tract 1215, Oakland County, Michigan",1551,30,25.1,23,3,18.9
1400000US26125121700,"Census Tract 1217, Oakland County, Michigan",2519,47.8,12.8,24.2,6.2,9
1400000US26125121800,"Census Tract 1218, Oakland County, Michigan",2175,43.9,14.4,24.8,3.3,13.7
1400000US26125122200,"Census Tract 1222, Oakland County, Michigan",1851,35.2,11.9,23.6,16.2,13.1
1400000US26125122400,"Census Tract 1224, Oakland County, Michigan",3144,43,17.5,23,5.8,10.7
1400000US26125122700,"Census Tract 1227, Oakland County, Michigan",1503,34.1,18.4,24.2,13.2,10
1400000US26125122900,"Census Tract 1229, Oakland County, Michigan",784,36,19.9,16.8,8.9,18.4
1400000US26125123000,"Census Tract 1230, Oakland County, Michigan",965,41,19.4,15.5,13.1,11
1400000US26125123100,"Census Tract 1231, Oakland County, Michigan",1459,40.4,17.7,23.4,6.6,11.9
1400000US26125124000,"Census Tract 1240, Oakland County, Michigan",2472,40.5,14.3,25.4,6.4,13.4
1400000US26125124500,"Census Tract 1245, Oakland County, Michigan",2925,26.4,25.4,28.5,5.9,13.7
1400000US26125125000,"Census Tract 1250, Oakland County, Michigan",1631,35.1,22.4,24.3,10.2,7.9
1400000US26125125600,"Census Tract 1256, Oakland County, Michigan",1264,38.7,15.7,26.6,7.2,11.8
1400000US26125126200,"Census Tract 1262, Oakland County, Michigan",1309,54.2,12.1,23.4,3.4,7
1400000US26125126300,"Census Tract 1263, Oakland County, Michigan",2140,40.9,15.2,30.2,3.6,10.1
1400000US26125126400,"Census Tract 1264, Oakland County, Michigan",1947,41,11.5,26,10.8,10.8
1400000US26125126500,"Census Tract 1265, Oakland County, Michigan",1444,37.9,18.6,18.5,15,10
1400000US26125127000,"Census Tract 1270, Oakland County, Michigan",2642,46.2,13.2,23.7,5.7,11.2
1400000US26125127100,"Census Tract 1271, Oakland County, Michigan",2592,55.2,9.1,29.8,1.8,4.1
1400000US26125127200,"Census Tract 1272, Oakland County, Michigan",876,51.7,12.4,23.3,7.5,5
1400000US26125127300,"Census Tract 1273, Oakland County, Michigan",2071,50.7,13.7,22.2,2.7,10.7
1400000US26125127400,"Census Tract 1274, Oakland County, Michigan",788,18.7,17.1,29.2,15.7,19.3
1400000US26125127500,"Census Tract 1275, Oakland County, Michigan",3054,46.7,16,20.8,8.3,8.2
1400000US26125127600,"Census Tract 1276, Oakland County, Michigan",1835,43.6,13.4,30.7,5,7.4
1400000US26125127700,"Census Tract 1277, Oakland County, Michigan",2812,29.5,17.9,30.3,4.4,17.9
1400000US26125128000,"Census Tract 1280, Oakland County, Michigan",1552,41.2,13,24,11.2,10.7
1400000US26125128100,"Census Tract 1281, Oakland County, Michigan",1424,28.3,13.1,38.7,8.6,11.4
1400000US26125128200,"Census Tract 1282, Oakland County, Michigan",1582,54,13.6,21,4.5,6.9
1400000US26125128300,"Census Tract 1283, Oakland County, Michigan",2089,45.7,11.8,28.1,5.2,9.3
1400000US26125128400,"Census Tract 1284, Oakland County, Michigan",1734,35.9,22.3,22.7,6,13.1
1400000US26125128500,"Census Tract 1285, Oakland County, Michigan",1838,38.1,20.1,22.1,3.5,16.2
1400000US26125128600,"Census Tract 1286, Oakland County, Michigan",1588,43.3,13.5,27.5,6.6,9.1
1400000US26125128700,"Census Tract 1287, Oakland County, Michigan",968,49.6,5.5,33.9,3,8.1
1400000US26125128800,"Census Tract 1288, Oakland County, Michigan",589,64.7,14.6,11.9,0,8.8
1400000US26125128900,"Census Tract 1289, Oakland County, Michigan",2429,54.3,11.1,21.1,2.1,11.3
1400000US26125129000,"Census Tract 1290, Oakland County, Michigan",1400,49.6,11.8,19.5,7.6,11.6
1400000US26125130000,"Census Tract 1300, Oakland County, Michigan",1446,29.1,19.9,30.5,10.8,9.7
1400000US26125130100,"Census Tract 1301, Oakland County, Michigan",1098,33.1,14.5,28.1,9.7,14.6
1400000US26125130200,"Census Tract 1302, Oakland County, Michigan",2624,31.4,13.5,30.5,9.8,14.9
1400000US26125130300,"Census Tract 1303, Oakland County, Michigan",2023,42.1,22.5,22,5.3,8.1
1400000US26125130400,"Census Tract 1304, Oakland County, Michigan",1352,36.3,10.5,37.1,1.9,14.2
1400000US26125130500,"Census Tract 1305, Oakland County, Michigan",1550,32.8,14.6,31.8,11,9.7
1400000US26125130600,"Census Tract 1306, Oakland County, Michigan",1658,35,20.9,25.3,9,9.7
1400000US26125130700,"Census Tract 1307, Oakland County, Michigan",3377,38.9,16.9,27.3,9.3,7.5
1400000US26125131100,"Census Tract 1311, Oakland County, Michigan",1090,37.2,8.6,20.6,13.7,19.9
1400000US26125131300,"Census Tract 1313, Oakland County, Michigan",1914,44.1,10.9,24.1,5.7,15.3
1400000US26125131400,"Census Tract 1314, Oakland County, Michigan",1102,26.8,15.5,20.5,18.1,19.1
1400000US26125131500,"Census Tract 1315, Oakland County, Michigan",1982,31.8,20,27,11.3,9.8
1400000US26125131600,"Census Tract 1316, Oakland County, Michigan",1198,33.7,14.4,22.9,15.5,13.5
1400000US26125131800,"Census Tract 1318, Oakland County, Michigan",1812,29.4,18.4,28.7,14,9.4
1400000US26125132100,"Census Tract 1321, Oakland County, Michigan",2843,36.9,16.3,27.1,12,7.7
1400000US26125132500,"Census Tract 1325, Oakland County, Michigan",1729,37,17.2,26.8,9,10.1
1400000US26125132600,"Census Tract 1326, Oakland County, Michigan",2004,56.5,11.5,22.6,1.7,7.7
1400000US26125132700,"Census Tract 1327, Oakland County, Michigan",1382,41.1,16.4,23,8.2,11.3
1400000US26125133001,"Census Tract 1330.01, Oakland County, Michigan",1518,45.3,12.1,28.7,6,7.9
1400000US26125133002,"Census Tract 1330.02, Oakland County, Michigan",1924,41.3,16.2,26.5,6.3,9.7
1400000US26125133003,"Census Tract 1330.03, Oakland County, Michigan",1728,43.3,14.4,27.8,6.1,8.3
1400000US26125133100,"Census Tract 1331, Oakland County, Michigan",2355,25.2,24.5,36.9,1.5,11.8
1400000US26125134000,"Census Tract 1340, Oakland County, Michigan",2575,39,11,29.8,9.8,10.5
1400000US26125134300,"Census Tract 1343, Oakland County, Michigan",2501,40.5,11.6,31,5.4,11.6
1400000US26125134400,"Census Tract 1344, Oakland County, Michigan",2250,50.8,12.7,26.4,6.5,3.6
1400000US26125134500,"Census Tract 1345, Oakland County, Michigan",1680,43.2,12,27.1,4.5,13.2
1400000US26125134600,"Census Tract 1346, Oakland County, Michigan",2026,33.1,19.4,26.5,5.4,15.6
1400000US26125134700,"Census Tract 1347, Oakland County, Michigan",1525,29.8,21.7,28.6,8.3,11.6
1400000US26125134800,"Census Tract 1348, Oakland County, Michigan",1557,48,11.5,24.8,4.6,11.2
1400000US26125134900,"Census Tract 1349, Oakland County, Michigan",1841,37.9,18.1,23,7.7,13.3
1400000US26125135000,"Census Tract 1350, Oakland County, Michigan",1138,24.3,17.8,41,3.8,13.1
1400000US26125135100,"Census Tract 1351, Oakland County, Michigan",2411,46.2,12.7,29.2,3.3,8.6
1400000US26125135200,"Census Tract 1352, Oakland County, Michigan",1488,52.4,18.8,18.2,2.2,8.5
1400000US26125135300,"Census Tract 1353, Oakland County, Michigan",2246,52.5,17.2,23.4,3.3,3.5
1400000US26125136000,"Census Tract 1360, Oakland County, Michigan",1283,51.4,3.2,34.4,4.1,7
1400000US26125136101,"Census Tract 1361.01, Oakland County, Michigan",2376,59.7,11.4,19.1,3.8,6
1400000US26125136102,"Census Tract 1361.02, Oakland County, Michigan",2592,38.7,15.6,30.8,0.3,14.6
1400000US26125136300,"Census Tract 1363, Oakland County, Michigan",2247,63.6,10.7,21.2,1.6,2.9
1400000US26125136500,"Census Tract 1365, Oakland County, Michigan",2466,43.6,7.4,34.3,4.3,10.4
1400000US26125136600,"Census Tract 1366, Oakland County, Michigan",4285,56.9,9.1,27.6,2.1,4.3
1400000US26125136700,"Census Tract 1367, Oakland County, Michigan",3179,56.7,12.7,24.8,1.7,4
1400000US26125136800,"Census Tract 1368, Oakland County, Michigan",1738,42.5,9.8,32.7,4.3,10.6
1400000US26125137100,"Census Tract 1371, Oakland County, Michigan",4585,56.4,9.1,22.2,4.2,8.2
1400000US26125137400,"Census Tract 1374, Oakland County, Michigan",2969,68.2,7.7,20.5,1.4,2.2
1400000US26125137700,"Census Tract 1377, Oakland County, Michigan",867,48.3,19.8,26.6,2.5,2.7
1400000US26125137800,"Census Tract 1378, Oakland County, Michigan",1639,53.8,16.2,22.2,1.7,6.2
1400000US26125138100,"Census Tract 1381, Oakland County, Michigan",1792,48,10.5,22.3,6.9,12.3
1400000US26125138301,"Census Tract 1383.01, Oakland County, Michigan",1650,27.1,23.5,25.7,7.1,16.6
1400000US26125138302,"Census Tract 1383.02, Oakland County, Michigan",2306,49.1,13.8,25,6.4,5.6
1400000US26125138600,"Census Tract 1386, Oakland County, Michigan",1029,48.6,16.6,21.1,4.5,9.2
1400000US26125139200,"Census Tract 1392, Oakland County, Michigan",3004,46.2,14.4,25.7,6.4,7.2
1400000US26125139400,"Census Tract 1394, Oakland County, Michigan",2413,51.3,14.7,19.7,5.7,8.5
1400000US26125140100,"Census Tract 1401, Oakland County, Michigan",567,27.7,19.4,24.2,11.1,17.6
1400000US26125140301,"Census Tract 1403.01, Oakland County, Michigan",2030,44.4,23.6,21.5,3.9,6.5
1400000US26125140302,"Census Tract 1403.02, Oakland County, Michigan",1965,52.6,18.1,17,7.6,4.7
1400000US26125140500,"Census Tract 1405, Oakland County, Michigan",1120,48.5,17.3,19.8,1.6,12.8
1400000US26125140600,"Census Tract 1406, Oakland County, Michigan",1192,35.4,16.4,23.5,9.5,15.3
1400000US26125140700,"Census Tract 1407, Oakland County, Michigan",1560,33.9,22.1,27.1,5.3,11.7
1400000US26125140800,"Census Tract 1408, Oakland County, Michigan",2399,48.6,14.8,27,2.1,7.5
1400000US26125140900,"Census Tract 1409, Oakland County, Michigan",1080,21.5,33.4,25.3,6.9,12.9
1400000US26125141000,"Census Tract 1410, Oakland County, Michigan",2730,29.7,22.3,21.4,6.2,20.3
1400000US26125141100,"Census Tract 1411, Oakland County, Michigan",1325,11.6,36.2,20.5,7.1,24.6
1400000US26125141200,"Census Tract 1412, Oakland County, Michigan",1195,8,26.5,32.4,9.3,23.8
1400000US26125141300,"Census Tract 1413, Oakland County, Michigan",1787,11.7,26.7,29.7,12.6,19.3
1400000US26125141400,"Census Tract 1414, Oakland County, Michigan",1373,24.3,28.8,18.1,9.8,19.1
1400000US26125141500,"Census Tract 1415, Oakland County, Michigan",2129,12.9,32.2,28.5,6.4,20
1400000US26125141600,"Census Tract 1416, Oakland County, Michigan",1454,9.2,44.3,15.5,8.4,22.6
1400000US26125141700,"Census Tract 1417, Oakland County, Michigan",1051,4.4,42.8,17.1,22,13.7
1400000US26125142000,"Census Tract 1420, Oakland County, Michigan",857,11.3,27.1,26.6,16.6,18.4
1400000US26125142100,"Census Tract 1421, Oakland County, Michigan",537,19.4,45.1,17.7,11.5,6.3
1400000US26125142200,"Census Tract 1422, Oakland County, Michigan",769,18.2,46.9,26.5,0,8.3
1400000US26125142300,"Census Tract 1423, Oakland County, Michigan",743,10.9,30.3,31,0,27.9
1400000US26125142400,"Census Tract 1424, Oakland County, Michigan",975,17.9,33.7,24.4,4.7,19.2
1400000US26125142500,"Census Tract 1425, Oakland County, Michigan",663,36.2,39.4,12.5,0,11.9
1400000US26125142600,"Census Tract 1426, Oakland County, Michigan",1780,39.2,10.4,17.7,14.2,18.5
1400000US26125142700,"Census Tract 1427, Oakland County, Michigan",1352,19.3,32.4,32.5,5.5,10.3
1400000US26125143500,"Census Tract 1435, Oakland County, Michigan",2612,35.1,20.6,26.6,9.1,8.6
1400000US26125144100,"Census Tract 1441, Oakland County, Michigan",2282,30.7,23.3,24.5,6.3,15.3
1400000US26125144200,"Census Tract 1442, Oakland County, Michigan",2207,33.8,19.5,25.7,8.7,12.3
1400000US26125144300,"Census Tract 1443, Oakland County, Michigan",1750,29.5,22.2,27.1,7.2,13.9
1400000US26125144400,"Census Tract 1444, Oakland County, Michigan",2529,38.1,17.7,26.2,4.5,13.5
1400000US26125144500,"Census Tract 1445, Oakland County, Michigan",1344,35.7,18.8,28.9,7.6,8.9
1400000US26125144600,"Census Tract 1446, Oakland County, Michigan",1822,35.5,10.9,33.8,11.2,8.6
1400000US26125144701,"Census Tract 1447.01, Oakland County, Michigan",1577,33.7,23.3,33.6,2,7.4
1400000US26125144800,"Census Tract 1448, Oakland County, Michigan",1270,14.6,31.7,30.3,16.6,6.8
1400000US26125144900,"Census Tract 1449, Oakland County, Michigan",1848,28.4,30.3,22.1,4.9,14.3
1400000US26125145100,"Census Tract 1451, Oakland County, Michigan",957,38.2,15.4,20.3,12,14.1
1400000US26125145200,"Census Tract 1452, Oakland County, Michigan",1894,44.1,12.6,33.5,7,2.7
1400000US26125145300,"Census Tract 1453, Oakland County, Michigan",2232,35.6,20.4,27.1,6,10.9
1400000US26125145400,"Census Tract 1454, Oakland County, Michigan",2166,35.6,12.1,33.1,8.8,10.4
1400000US26125145501,"Census Tract 1455.01, Oakland County, Michigan",1691,45.6,15.4,25.6,5.5,7.9
1400000US26125145502,"Census Tract 1455.02, Oakland County, Michigan",1804,31.7,24.6,30.5,4,9.1
1400000US26125145600,"Census Tract 1456, Oakland County, Michigan",2263,39,12.5,28.1,10.9,9.4
1400000US26125145700,"Census Tract 1457, Oakland County, Michigan",1331,24,23.7,21.6,10.5,20.1
1400000US26125145900,"Census Tract 1459, Oakland County, Michigan",1283,36.2,22.1,29.9,2.8,9
1400000US26125150000,"Census Tract 1500, Oakland County, Michigan",2290,58.4,11.5,25,1.7,3.4
1400000US26125150100,"Census Tract 1501, Oakland County, Michigan",2020,40.4,16.9,27.1,5.9,9.7
1400000US26125150200,"Census Tract 1502, Oakland County, Michigan",1180,67.2,6.8,23.5,1.9,0.7
1400000US26125150300,"Census Tract 1503, Oakland County, Michigan",1939,62,10,22.1,3.8,2.2
1400000US26125150400,"Census Tract 1504, Oakland County, Michigan",1241,68.8,5.8,18,0.7,6.6
1400000US26125150500,"Census Tract 1505, Oakland County, Michigan",1330,61.4,7.9,23.1,1.6,6
1400000US26125150600,"Census Tract 1506, Oakland County, Michigan",1115,77.8,2.9,17,1.6,0.7
1400000US26125150700,"Census Tract 1507, Oakland County, Michigan",2050,69.2,6.9,20.2,1.5,2.2
1400000US26125150800,"Census Tract 1508, Oakland County, Michigan",1771,65,9.5,19.5,1.3,4.7
1400000US26125150900,"Census Tract 1509, Oakland County, Michigan",1630,58.9,11.1,22.9,3.2,3.9
1400000US26125151000,"Census Tract 1510, Oakland County, Michigan",2072,71.4,4,21.5,1.4,1.7
1400000US26125152000,"Census Tract 1520, Oakland County, Michigan",1599,69.3,9.4,19.1,1.2,1
1400000US26125152600,"Census Tract 1526, Oakland County, Michigan",1645,66.5,9.4,21.3,0.9,1.9
1400000US26125152700,"Census Tract 1527, Oakland County, Michigan",1263,72.3,5.5,19.2,0,2.9
1400000US26125152900,"Census Tract 1529, Oakland County, Michigan",2225,58.3,9.4,28.5,1.6,2.2
1400000US26125153000,"Census Tract 1530, Oakland County, Michigan",1170,65.5,8.6,20.9,2.6,2.4
1400000US26125153100,"Census Tract 1531, Oakland County, Michigan",933,67.8,6.5,22.4,0,3.2
1400000US26125153200,"Census Tract 1532, Oakland County, Michigan",1091,69.9,7.8,15.3,3.5,3.5
1400000US26125153300,"Census Tract 1533, Oakland County, Michigan",1704,69.7,8.8,19.6,1.5,0.5
1400000US26125154000,"Census Tract 1540, Oakland County, Michigan",872,50.3,16.6,26.4,1.8,4.8
1400000US26125154100,"Census Tract 1541, Oakland County, Michigan",1193,51.6,12.7,23.3,5.5,6.8
1400000US26125154200,"Census Tract 1542, Oakland County, Michigan",1260,34.2,26,20.6,6,13.2
1400000US26125154500,"Census Tract 1545, Oakland County, Michigan",1079,59.6,5.3,30.2,1.2,3.7
1400000US26125154600,"Census Tract 1546, Oakland County, Michigan",1413,50.4,8.6,24.4,7.3,9.3
1400000US26125156000,"Census Tract 1560, Oakland County, Michigan",1139,60.2,8.8,25.5,2.5,3.1
1400000US26125156100,"Census Tract 1561, Oakland County, Michigan",2229,59.4,8.4,22.1,4.8,5.3
1400000US26125156200,"Census Tract 1562, Oakland County, Michigan",3361,46.2,12.8,28.4,6.5,6.2
1400000US26125156300,"Census Tract 1563, Oakland County, Michigan",1625,62.3,7.8,23.6,0,6.3
1400000US26125156400,"Census Tract 1564, Oakland County, Michigan",1778,62,9.2,26.8,0.4,1.7
1400000US26125156500,"Census Tract 1565, Oakland County, Michigan",2069,59.2,9.4,24.6,6.3,0.6
1400000US26125156900,"Census Tract 1569, Oakland County, Michigan",1474,54.7,8.3,26.6,6.9,3.5
1400000US26125157000,"Census Tract 1570, Oakland County, Michigan",1166,65.4,9.3,19,2.6,3.7
1400000US26125157100,"Census Tract 1571, Oakland County, Michigan",839,66.9,6.7,20.4,3.8,2.3
1400000US26125157200,"Census Tract 1572, Oakland County, Michigan",1500,38.5,16.9,36.8,0.3,7.5
1400000US26125157300,"Census Tract 1573, Oakland County, Michigan",1409,56.4,5.9,24.3,5.7,7.7
1400000US26125157400,"Census Tract 1574, Oakland County, Michigan",1319,55.3,4.2,33.7,4.2,2.7
1400000US26125157500,"Census Tract 1575, Oakland County, Michigan",1078,44.5,12.7,35.4,1.3,6
