Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26125137700,"Census Tract 1377, Oakland County, Michigan",863,50.9,16.9,28.4,1,2.8
1400000US26125137800,"Census Tract 1378, Oakland County, Michigan",1723,56.6,16.7,18.9,1.7,6.1
1400000US26125138100,"Census Tract 1381, Oakland County, Michigan",1728,44.1,9.6,28.9,6,11.4
1400000US26125138301,"Census Tract 1383.01, Oakland County, Michigan",1681,25.2,25,31.8,8.7,9.3
1400000US26125138302,"Census Tract 1383.02, Oakland County, Michigan",2075,49.6,12.8,26.2,7,4.4
1400000US26125138600,"Census Tract 1386, Oakland County, Michigan",1093,50,15.1,21.9,3.7,9.4
1400000US26125139200,"Census Tract 1392, Oakland County, Michigan",2991,44.2,14.5,26.4,7.5,7.4
1400000US26125139400,"Census Tract 1394, Oakland County, Michigan",2438,46.2,14.2,23.8,6.2,9.7
1400000US26125140100,"Census Tract 1401, Oakland County, Michigan",543,37,14.5,23.6,11.4,13.4
1400000US26125140301,"Census Tract 1403.01, Oakland County, Michigan",1970,48.1,21.4,13.2,7.1,10.2
1400000US26125140302,"Census Tract 1403.02, Oakland County, Michigan",1821,59.3,15.3,16.4,8.5,0.5
1400000US26125140500,"Census Tract 1405, Oakland County, Michigan",995,43.1,19.7,21.8,1.5,13.9
1400000US26125140600,"Census Tract 1406, Oakland County, Michigan",1223,38.4,15.5,24.2,6.9,15
1400000US26125140700,"Census Tract 1407, Oakland County, Michigan",1607,31.1,22.7,29.4,5.5,11.3
1400000US26125140800,"Census Tract 1408, Oakland County, Michigan",2551,45.3,13.1,29.5,2.3,9.8
1400000US26125140900,"Census Tract 1409, Oakland County, Michigan",1311,25.7,27.8,26.3,5.7,14.5
1400000US26125141000,"Census Tract 1410, Oakland County, Michigan",2640,27,26.8,18.7,4.8,22.7
1400000US26125141100,"Census Tract 1411, Oakland County, Michigan",1316,14.5,32.4,26.6,7.7,18.8
1400000US26125141200,"Census Tract 1412, Oakland County, Michigan",1084,7.7,15,35.5,16.3,25.5
1400000US26125141300,"Census Tract 1413, Oakland County, Michigan",1694,9.6,31.9,28.6,12.5,17.5
1400000US26125141400,"Census Tract 1414, Oakland County, Michigan",1516,19.1,28.6,24.9,9.4,18.1
1400000US26125141500,"Census Tract 1415, Oakland County, Michigan",1977,18.8,32.1,22.6,6.8,19.7
1400000US26125141600,"Census Tract 1416, Oakland County, Michigan",1652,5.9,41.8,17,8.5,26.8
1400000US26125141700,"Census Tract 1417, Oakland County, Michigan",898,2.2,41.9,20.2,24.6,11.1
1400000US26125142000,"Census Tract 1420, Oakland County, Michigan",923,9.4,36.3,23.6,16.7,14
1400000US26125142100,"Census Tract 1421, Oakland County, Michigan",530,20.9,45.3,15.8,12.6,5.3
1400000US26125142200,"Census Tract 1422, Oakland County, Michigan",748,19.4,39.4,23.5,6,11.6
1400000US26125142300,"Census Tract 1423, Oakland County, Michigan",728,16.8,28.3,24.6,0,30.4
1400000US26125142400,"Census Tract 1424, Oakland County, Michigan",976,20.4,35.5,20.9,4.3,19
1400000US26125142500,"Census Tract 1425, Oakland County, Michigan",614,25.9,45,12.2,0,16.9
1400000US26125142600,"Census Tract 1426, Oakland County, Michigan",1745,39.5,9.5,16,14.5,20.5
1400000US26125142700,"Census Tract 1427, Oakland County, Michigan",1339,22.9,30.5,27,6.3,13.2
1400000US26125143500,"Census Tract 1435, Oakland County, Michigan",2664,35.3,15.9,29.7,10.3,8.8
1400000US26125144100,"Census Tract 1441, Oakland County, Michigan",2109,28.6,26.2,23.1,8.4,13.7
1400000US26125144200,"Census Tract 1442, Oakland County, Michigan",2332,31.8,19.6,26.2,11.7,10.8
1400000US26125144300,"Census Tract 1443, Oakland County, Michigan",1800,35.1,15.8,25.1,12.5,11.6
1400000US26125144400,"Census Tract 1444, Oakland County, Michigan",2527,34.4,19.2,25.6,8.8,12
1400000US26125144500,"Census Tract 1445, Oakland County, Michigan",1338,37.7,19.1,25.7,10.7,6.8
1400000US26125144600,"Census Tract 1446, Oakland County, Michigan",1914,39.2,9.7,29.8,12.7,8.5
1400000US26125144701,"Census Tract 1447.01, Oakland County, Michigan",1556,25.1,23.5,37,3.5,10.9
1400000US26125144800,"Census Tract 1448, Oakland County, Michigan",1221,19.2,26.3,29.6,16.7,8.3
1400000US26125144900,"Census Tract 1449, Oakland County, Michigan",2006,29.6,24.8,26.2,4.2,15.2
1400000US26125145100,"Census Tract 1451, Oakland County, Michigan",925,40,11.7,27.4,9.6,11.4
1400000US26125145200,"Census Tract 1452, Oakland County, Michigan",1822,46.4,12.6,31.7,5.9,3.4
1400000US26125145300,"Census Tract 1453, Oakland County, Michigan",2092,33.7,18.6,29,9.4,9.3
1400000US26125145400,"Census Tract 1454, Oakland County, Michigan",2068,35.7,12.6,32.6,8,11
1400000US26125145501,"Census Tract 1455.01, Oakland County, Michigan",1790,44.2,16.5,24,8.4,6.9
1400000US26125145502,"Census Tract 1455.02, Oakland County, Michigan",1909,31.8,22.5,32.6,6.3,6.8
1400000US26125145600,"Census Tract 1456, Oakland County, Michigan",2228,34,10.7,33.3,13.8,8.2
1400000US26125145700,"Census Tract 1457, Oakland County, Michigan",1304,25,14.7,29.8,11.3,19.2
1400000US26125145900,"Census Tract 1459, Oakland County, Michigan",1119,30.3,28.2,31.8,2.3,7.4
1400000US26125150000,"Census Tract 1500, Oakland County, Michigan",2404,56.2,12.2,26.5,1,4
1400000US26125150100,"Census Tract 1501, Oakland County, Michigan",2227,38.9,14.5,30,7.4,9.2
1400000US26125150200,"Census Tract 1502, Oakland County, Michigan",1157,64.1,5,27.4,2.9,0.5
1400000US26125150300,"Census Tract 1503, Oakland County, Michigan",1864,62.6,8.2,24.5,2.9,1.8
1400000US26125150400,"Census Tract 1504, Oakland County, Michigan",1242,67.4,4.6,21.1,1.8,5.2
1400000US26125150500,"Census Tract 1505, Oakland County, Michigan",1378,61.6,7.1,24.6,0.8,5.9
1400000US26125150600,"Census Tract 1506, Oakland County, Michigan",1136,77.5,2.8,17.1,1.8,0.8
1400000US26125150700,"Census Tract 1507, Oakland County, Michigan",1985,68.5,4.7,23.4,1.3,2.2
1400000US26125150800,"Census Tract 1508, Oakland County, Michigan",1828,65.6,8.9,20.6,1.3,3.6
1400000US26125150900,"Census Tract 1509, Oakland County, Michigan",1643,62.1,8,23.3,2.6,3.9
1400000US26125151000,"Census Tract 1510, Oakland County, Michigan",1981,74.4,3.7,18.4,1.7,1.8
1400000US26125152000,"Census Tract 1520, Oakland County, Michigan",1605,69.8,9.8,19,1,0.4
1400000US26125152600,"Census Tract 1526, Oakland County, Michigan",1611,69.2,7.4,22.1,0,1.3
1400000US26125152700,"Census Tract 1527, Oakland County, Michigan",1083,76.5,3.9,18.7,0,1
1400000US26125152900,"Census Tract 1529, Oakland County, Michigan",2218,62,7,27,1.5,2.4
1400000US26125153000,"Census Tract 1530, Oakland County, Michigan",1230,59.6,13.7,21.6,2.1,3
1400000US26125153100,"Census Tract 1531, Oakland County, Michigan",958,71.9,4.5,19.9,0.9,2.7
1400000US26125153200,"Census Tract 1532, Oakland County, Michigan",1142,66.4,6.9,19.3,4.1,3.3
1400000US26125153300,"Census Tract 1533, Oakland County, Michigan",1791,64.3,10.1,22.4,2.1,1.2
1400000US26125154000,"Census Tract 1540, Oakland County, Michigan",864,55.8,13.1,24.2,1.4,5.6
1400000US26125154100,"Census Tract 1541, Oakland County, Michigan",1336,41.9,16.5,27.8,6.7,7.2
1400000US26125154200,"Census Tract 1542, Oakland County, Michigan",1245,33.2,22.7,27.4,6.2,10.5
1400000US26125154500,"Census Tract 1545, Oakland County, Michigan",1169,57.4,6.4,28.2,4.4,3.5
1400000US26125154600,"Census Tract 1546, Oakland County, Michigan",1455,52.4,7.7,23.8,7.1,8.9
1400000US26125156000,"Census Tract 1560, Oakland County, Michigan",1194,56.6,11.7,24.1,4.9,2.7
1400000US26125156100,"Census Tract 1561, Oakland County, Michigan",2380,59.9,7.5,24.5,3.5,4.6
1400000US26125156200,"Census Tract 1562, Oakland County, Michigan",3428,43.9,13.7,29.1,5.4,7.9
1400000US26125156300,"Census Tract 1563, Oakland County, Michigan",1785,64.6,6.7,24.6,0,4
1400000US26125156400,"Census Tract 1564, Oakland County, Michigan",1795,60.8,8.8,27.7,0.5,2.2
1400000US26125156500,"Census Tract 1565, Oakland County, Michigan",2126,56.7,12.9,24.4,4.8,1.2
1400000US26125156900,"Census Tract 1569, Oakland County, Michigan",1454,58.9,8.8,22.8,5.4,4.1
1400000US26125157000,"Census Tract 1570, Oakland County, Michigan",1111,64,7.8,21.9,2.8,3.5
1400000US26125157100,"Census Tract 1571, Oakland County, Michigan",854,61.5,7.4,24.7,4,2.5
1400000US26125157200,"Census Tract 1572, Oakland County, Michigan",1460,38.4,12.7,43,0,5.9
1400000US26125157300,"Census Tract 1573, Oakland County, Michigan",1438,56.1,4.2,27.4,5.4,6.8
1400000US26125157400,"Census Tract 1574, Oakland County, Michigan",1253,56.4,0.8,34.2,5.7,3
1400000US26125157500,"Census Tract 1575, Oakland County, Michigan",1043,55.2,9.9,27.5,1.4,5.9
1400000US26125157600,"Census Tract 1576, Oakland County, Michigan",2319,50.7,8.6,31.9,0.9,7.9
1400000US26125157700,"Census Tract 1577, Oakland County, Michigan",1138,53.4,7.1,29.2,1.7,8.6
1400000US26125157800,"Census Tract 1578, Oakland County, Michigan",1502,59.8,13.2,26.4,0,0.7
1400000US26125157900,"Census Tract 1579, Oakland County, Michigan",1348,67.5,7.6,19.1,2.9,3
1400000US26125158000,"Census Tract 1580, Oakland County, Michigan",1568,65.1,2.9,30.5,0.5,0.9
1400000US26125158100,"Census Tract 1581, Oakland County, Michigan",1509,45.5,11.3,32.9,2.7,7.7
1400000US26125158200,"Census Tract 1582, Oakland County, Michigan",1802,60.3,8.9,23.1,3.2,4.5
1400000US26125159000,"Census Tract 1590, Oakland County, Michigan",1764,65.4,5.8,23.9,1.1,3.8
1400000US26125160000,"Census Tract 1600, Oakland County, Michigan",1984,54.4,8.8,28.9,1.3,6.6
1400000US26125160300,"Census Tract 1603, Oakland County, Michigan",1065,34.8,24.3,25.9,7.7,7.2
1400000US26125160400,"Census Tract 1604, Oakland County, Michigan",992,32.6,25.2,34,0,8.3
1400000US26125160500,"Census Tract 1605, Oakland County, Michigan",1652,52.1,15.7,24.6,1.6,6.1
1400000US26125160600,"Census Tract 1606, Oakland County, Michigan",2512,48.8,12.4,30.8,1.9,6.1
1400000US26125160700,"Census Tract 1607, Oakland County, Michigan",692,53.2,13.3,23.1,3.3,7.1
1400000US26125160800,"Census Tract 1608, Oakland County, Michigan",1586,62,11.3,14.6,4,8.1
1400000US26125160900,"Census Tract 1609, Oakland County, Michigan",2307,28.5,24.3,32.3,2.9,12
1400000US26125161000,"Census Tract 1610, Oakland County, Michigan",839,38.4,8.2,29.3,8.9,15.1
1400000US26125161100,"Census Tract 1611, Oakland County, Michigan",1154,42.5,4.5,37,3.9,12
1400000US26125161200,"Census Tract 1612, Oakland County, Michigan",1905,38.5,19.1,31.5,4.6,6.4
1400000US26125161300,"Census Tract 1613, Oakland County, Michigan",1949,39.4,17.9,22.2,8,12.6
1400000US26125161400,"Census Tract 1614, Oakland County, Michigan",1241,42.4,26.5,20.5,3.5,7.1
1400000US26125161500,"Census Tract 1615, Oakland County, Michigan",843,38.6,17.1,26.5,10.3,7.6
1400000US26125161600,"Census Tract 1616, Oakland County, Michigan",1231,47.3,15.2,33.3,2.8,1.5
1400000US26125161700,"Census Tract 1617, Oakland County, Michigan",1321,52.5,10.1,32,2.3,3
1400000US26125161800,"Census Tract 1618, Oakland County, Michigan",1827,31.4,25.1,17.1,7.8,18.5
1400000US26125161900,"Census Tract 1619, Oakland County, Michigan",1194,48.7,5.9,34.5,4.9,6
1400000US26125162000,"Census Tract 1620, Oakland County, Michigan",1881,48.1,10.8,22.6,3.7,14.8
1400000US26125162100,"Census Tract 1621, Oakland County, Michigan",1495,39.7,23.9,28.2,2.1,6.1
1400000US26125162200,"Census Tract 1622, Oakland County, Michigan",468,36.5,17.1,46.4,0,0
1400000US26125162300,"Census Tract 1623, Oakland County, Michigan",1649,38,19.1,22.3,4.1,16.6
1400000US26125162400,"Census Tract 1624, Oakland County, Michigan",1054,43.5,12.4,25.6,9.7,8.7
1400000US26125162500,"Census Tract 1625, Oakland County, Michigan",1698,33.3,18.1,29.7,0.6,18.3
1400000US26125165000,"Census Tract 1650, Oakland County, Michigan",1593,45.6,18,25.2,6.7,4.5
1400000US26125165100,"Census Tract 1651, Oakland County, Michigan",1772,57.7,8,24.2,2.4,7.8
1400000US26125165200,"Census Tract 1652, Oakland County, Michigan",1704,61,8.8,21.6,4.1,4.5
1400000US26125166000,"Census Tract 1660, Oakland County, Michigan",1092,51.4,12.4,20.1,4.6,11.6
1400000US26125166100,"Census Tract 1661, Oakland County, Michigan",1430,57.7,11.4,22,0,8.9
1400000US26125166200,"Census Tract 1662, Oakland County, Michigan",1441,61.9,10.5,24.8,0,2.8
1400000US26125166400,"Census Tract 1664, Oakland County, Michigan",1660,55.8,11.3,25.5,2.8,4.6
1400000US26125166500,"Census Tract 1665, Oakland County, Michigan",1389,54.1,11.7,22.5,6.3,5.3
1400000US26125166600,"Census Tract 1666, Oakland County, Michigan",1770,35.8,27.6,24.5,3.4,8.7
1400000US26125166700,"Census Tract 1667, Oakland County, Michigan",1244,53.2,16.5,19,4.3,7
1400000US26125166800,"Census Tract 1668, Oakland County, Michigan",1445,51,9.6,24.6,3.3,11.6
1400000US26125166900,"Census Tract 1669, Oakland County, Michigan",1760,48,14.3,29.8,1,6.9
1400000US26125167000,"Census Tract 1670, Oakland County, Michigan",2408,54.5,12,20.3,5.6,7.5
1400000US26125167300,"Census Tract 1673, Oakland County, Michigan",1651,32.8,18.4,24.6,11.4,12.8
1400000US26125167400,"Census Tract 1674, Oakland County, Michigan",2822,38.2,24.2,19.6,7.7,10.2
1400000US26125167500,"Census Tract 1675, Oakland County, Michigan",2742,48.6,15.7,20.6,6.1,9
1400000US26125167800,"Census Tract 1678, Oakland County, Michigan",2623,46.6,15.3,29.7,1,7.4
1400000US26125167900,"Census Tract 1679, Oakland County, Michigan",1354,61.9,7.5,29.2,0,1.5
1400000US26125168100,"Census Tract 1681, Oakland County, Michigan",1211,60.2,7.1,28.7,2.6,1.5
1400000US26125168400,"Census Tract 1684, Oakland County, Michigan",1784,53.6,10.6,22.8,6.3,6.7
1400000US26125168500,"Census Tract 1685, Oakland County, Michigan",1145,44.6,14.1,34.5,1.7,5.1
1400000US26125168600,"Census Tract 1686, Oakland County, Michigan",3165,49.6,13.5,27.2,1.5,8.2
1400000US26125168700,"Census Tract 1687, Oakland County, Michigan",1802,57.3,6.8,27.2,5.3,3.3
1400000US26125168800,"Census Tract 1688, Oakland County, Michigan",1066,57.8,8,24.5,2.1,7.7
1400000US26125168900,"Census Tract 1689, Oakland County, Michigan",3214,55.4,11.1,24.1,2.3,7.1
1400000US26125170000,"Census Tract 1700, Oakland County, Michigan",1428,57.4,5,29.1,4.2,4.3
1400000US26125170100,"Census Tract 1701, Oakland County, Michigan",1497,41,17.8,30.1,3.3,7.7
1400000US26125170200,"Census Tract 1702, Oakland County, Michigan",1842,45.9,17.2,19.3,8.3,9.3
1400000US26125170300,"Census Tract 1703, Oakland County, Michigan",1451,52.2,17.2,22.8,1.2,6.5
1400000US26125170400,"Census Tract 1704, Oakland County, Michigan",2086,50.6,8.4,29.8,3.2,8
1400000US26125171000,"Census Tract 1710, Oakland County, Michigan",2036,54,15.4,21.1,2.5,7
1400000US26125171100,"Census Tract 1711, Oakland County, Michigan",1594,46.9,13,26.7,4.3,9.2
1400000US26125171200,"Census Tract 1712, Oakland County, Michigan",1150,33.8,24,33,4.6,4.6
1400000US26125171300,"Census Tract 1713, Oakland County, Michigan",1149,32.6,19.8,25.8,3.9,17.8
1400000US26125171400,"Census Tract 1714, Oakland County, Michigan",2379,51.6,10.5,27.2,4.4,6.4
1400000US26125171500,"Census Tract 1715, Oakland County, Michigan",2171,28.7,24.9,32.2,2.5,11.7
1400000US26125171600,"Census Tract 1716, Oakland County, Michigan",874,22.4,31.7,26.2,8.5,11.2
1400000US26125172400,"Census Tract 1724, Oakland County, Michigan",985,27.8,33.6,29.4,0,9.1
1400000US26125172500,"Census Tract 1725, Oakland County, Michigan",698,21.5,28.5,28.9,7,14
1400000US26125173000,"Census Tract 1730, Oakland County, Michigan",2266,30.4,24.3,30.7,9.5,5.2
1400000US26125173100,"Census Tract 1731, Oakland County, Michigan",856,40.5,15.9,25.4,2.6,15.7
1400000US26125173200,"Census Tract 1732, Oakland County, Michigan",1549,68,4.5,17.1,3.5,7
1400000US26125173300,"Census Tract 1733, Oakland County, Michigan",959,39.7,10.7,31.6,7.1,10.8
1400000US26125173400,"Census Tract 1734, Oakland County, Michigan",3095,48.7,11.5,22.7,10.9,6.2
1400000US26125173500,"Census Tract 1735, Oakland County, Michigan",1605,47.2,23,16.3,5.5,7.9
1400000US26125173600,"Census Tract 1736, Oakland County, Michigan",840,36.8,26,16.2,5.7,15.4
1400000US26125175000,"Census Tract 1750, Oakland County, Michigan",1136,20.9,12.1,32.2,4.6,30.3
1400000US26125175100,"Census Tract 1751, Oakland County, Michigan",2091,22.9,24.5,31,8.6,13.1
1400000US26125175200,"Census Tract 1752, Oakland County, Michigan",1860,26.5,28.4,19,8.9,17.1
1400000US26125175300,"Census Tract 1753, Oakland County, Michigan",1587,23.4,15.6,22.2,13.5,25.4
1400000US26125180000,"Census Tract 1800, Oakland County, Michigan",1299,44,19.5,23.1,3.8,9.6
1400000US26125180100,"Census Tract 1801, Oakland County, Michigan",1570,40.1,13.2,28.3,11.3,7.1
1400000US26125180200,"Census Tract 1802, Oakland County, Michigan",1902,39.5,18.3,24.1,7.4,10.6
1400000US26125180300,"Census Tract 1803, Oakland County, Michigan",1660,44.6,12.6,23.6,4.4,14.9
1400000US26125181000,"Census Tract 1810, Oakland County, Michigan",1657,20.8,32.5,25.2,1.3,20.3
1400000US26125181100,"Census Tract 1811, Oakland County, Michigan",1538,38.2,17.5,29.9,7.2,7.3
1400000US26125181200,"Census Tract 1812, Oakland County, Michigan",3237,25.6,18.3,35,6.5,14.5
1400000US26125181300,"Census Tract 1813, Oakland County, Michigan",2221,28.9,12.3,32.8,11.3,14.7
1400000US26125181400,"Census Tract 1814, Oakland County, Michigan",1577,28.1,21.9,23.5,9,17.5
1400000US26125181500,"Census Tract 1815, Oakland County, Michigan",1381,30.8,18,30.2,10.2,10.8
1400000US26125181600,"Census Tract 1816, Oakland County, Michigan",2567,20.6,25.6,24.1,13.4,16.3
1400000US26125183000,"Census Tract 1830, Oakland County, Michigan",1741,42.2,21.3,25.7,3.8,7
1400000US26125183100,"Census Tract 1831, Oakland County, Michigan",2538,38.5,12.8,31.2,7.4,10.1
1400000US26125183200,"Census Tract 1832, Oakland County, Michigan",1625,47.3,9,32.7,3.5,7.4
1400000US26125183300,"Census Tract 1833, Oakland County, Michigan",1832,48,10.9,26,4.4,10.7
1400000US26125183400,"Census Tract 1834, Oakland County, Michigan",1265,54.7,6.7,25.8,3.2,9.6
1400000US26125183500,"Census Tract 1835, Oakland County, Michigan",1276,61.6,13.2,15,2,8.2
1400000US26125183600,"Census Tract 1836, Oakland County, Michigan",2273,57.5,10.7,19.4,3.3,9.2
1400000US26125183700,"Census Tract 1837, Oakland County, Michigan",3348,52.6,11.4,27.8,1.5,6.8
1400000US26125183800,"Census Tract 1838, Oakland County, Michigan",2796,49.2,10.7,25.2,6.3,8.7
1400000US26125183900,"Census Tract 1839, Oakland County, Michigan",1598,67.5,9.9,13.4,4.3,4.9
1400000US26125184000,"Census Tract 1840, Oakland County, Michigan",1864,49.3,12.3,24.6,9.2,4.7
1400000US26125184100,"Census Tract 1841, Oakland County, Michigan",1730,45.7,12.4,32.5,1.3,8
1400000US26125184200,"Census Tract 1842, Oakland County, Michigan",2562,60.5,12.5,18.5,4.4,4.3
1400000US26125184300,"Census Tract 1843, Oakland County, Michigan",1749,56.2,10.4,21.7,4.8,6.9
1400000US26125184400,"Census Tract 1844, Oakland County, Michigan",1704,56.7,13.5,21.5,2.3,5.9
1400000US26125184500,"Census Tract 1845, Oakland County, Michigan",1449,65.6,8.5,15.8,1.7,8.4
1400000US26125184600,"Census Tract 1846, Oakland County, Michigan",1648,51.9,5.9,31.1,2.9,8.3
1400000US26125184700,"Census Tract 1847, Oakland County, Michigan",942,45.9,8,35.6,2.3,8.3
1400000US26125187000,"Census Tract 1870, Oakland County, Michigan",1487,62.7,7.7,23.2,3,3.4
1400000US26125188000,"Census Tract 1880, Oakland County, Michigan",2080,72.5,8.9,14.8,1.9,1.9
1400000US26125188100,"Census Tract 1881, Oakland County, Michigan",1282,77.4,4.6,17.3,0.7,0
1400000US26125190200,"Census Tract 1902, Oakland County, Michigan",1565,56,11.2,23.6,2.9,6.2
1400000US26125190400,"Census Tract 1904, Oakland County, Michigan",1413,37.8,15.8,26,8.3,12.1
1400000US26125190500,"Census Tract 1905, Oakland County, Michigan",1252,55.9,8.2,29.1,5.4,1.4
1400000US26125190700,"Census Tract 1907, Oakland County, Michigan",2260,68.1,6,19.4,2.9,3.6
1400000US26125190800,"Census Tract 1908, Oakland County, Michigan",1265,71.9,6.2,16.4,2.2,3.2
1400000US26125191000,"Census Tract 1910, Oakland County, Michigan",1118,52.8,15,24.1,4.7,3.5
1400000US26125191100,"Census Tract 1911, Oakland County, Michigan",1207,44.3,24.3,22.8,3,5.6
1400000US26125191200,"Census Tract 1912, Oakland County, Michigan",2362,51.9,12.4,25.2,5.2,5.3
1400000US26125191300,"Census Tract 1913, Oakland County, Michigan",1642,58.2,3.2,32.9,0,5.7
1400000US26125192000,"Census Tract 1920, Oakland County, Michigan",2515,57.7,9,27.2,1.7,4.4
1400000US26125192200,"Census Tract 1922, Oakland County, Michigan",2908,62.2,11.5,22.5,2.6,1.3
1400000US26125192400,"Census Tract 1924, Oakland County, Michigan",2217,58.2,7.4,26.1,1.7,6.6
1400000US26125192500,"Census Tract 1925, Oakland County, Michigan",1547,72.7,7.2,18,0,2.1
1400000US26125192700,"Census Tract 1927, Oakland County, Michigan",1670,65.3,9.2,18.4,0.7,6.5
1400000US26125192800,"Census Tract 1928, Oakland County, Michigan",1026,30.1,46.8,15.5,5.7,1.9
1400000US26125193000,"Census Tract 1930, Oakland County, Michigan",1629,55.4,14.2,24.1,0.3,6.1
1400000US26125193100,"Census Tract 1931, Oakland County, Michigan",1817,69.6,4.1,16.9,3.5,5.9
1400000US26125193300,"Census Tract 1933, Oakland County, Michigan",2529,50.6,14.6,21.5,5.4,7.9
1400000US26125193400,"Census Tract 1934, Oakland County, Michigan",2157,62.3,11.4,21,1,4.4
1400000US26125193500,"Census Tract 1935, Oakland County, Michigan",1192,31.8,26.6,24.1,10.5,7
1400000US26125193600,"Census Tract 1936, Oakland County, Michigan",1210,43.1,16.4,26.4,4,10
1400000US26125193700,"Census Tract 1937, Oakland County, Michigan",2113,50.5,11,25.5,3.9,9.1
1400000US26125194000,"Census Tract 1940, Oakland County, Michigan",2466,57.3,24.3,15,1.7,1.7
1400000US26125194100,"Census Tract 1941, Oakland County, Michigan",1433,63.6,11,18.1,5,2.4
1400000US26125194200,"Census Tract 1942, Oakland County, Michigan",973,64.5,9.8,24,0.5,1.1
1400000US26125194300,"Census Tract 1943, Oakland County, Michigan",1896,59.2,8.4,28.4,2.1,1.8
1400000US26125194400,"Census Tract 1944, Oakland County, Michigan",1857,41.5,9.3,28,12,9.3
1400000US26125194500,"Census Tract 1945, Oakland County, Michigan",438,21,7.5,35.8,21.7,13.9
1400000US26125194600,"Census Tract 1946, Oakland County, Michigan",2000,51.9,8.3,25.9,6.3,7.7
1400000US26125196000,"Census Tract 1960, Oakland County, Michigan",3009,58.4,9.1,21.1,2.6,8.8
1400000US26125196100,"Census Tract 1961, Oakland County, Michigan",2671,53.6,12,24.3,6.4,3.8
1400000US26125196200,"Census Tract 1962, Oakland County, Michigan",1850,49.8,13.1,27,5.2,4.8
1400000US26125196300,"Census Tract 1963, Oakland County, Michigan",1662,63.2,8.4,20.1,4,4.3
1400000US26125196400,"Census Tract 1964, Oakland County, Michigan",1860,68.9,7.4,19.7,1.9,2.2
1400000US26125196500,"Census Tract 1965, Oakland County, Michigan",2525,68.8,6.3,18.4,0.9,5.5
1400000US26125196600,"Census Tract 1966, Oakland County, Michigan",1066,75.4,5.1,14,3.8,1.8
1400000US26125196700,"Census Tract 1967, Oakland County, Michigan",1262,63.8,7.4,24.8,1.1,2.9
1400000US26125196800,"Census Tract 1968, Oakland County, Michigan",2295,67.6,10.8,18.2,1.1,2.4
1400000US26125196900,"Census Tract 1969, Oakland County, Michigan",1696,63.2,12.7,17.8,3.5,2.7
1400000US26125197000,"Census Tract 1970, Oakland County, Michigan",2288,55.4,11.6,20.2,6.1,6.7
1400000US26125197100,"Census Tract 1971, Oakland County, Michigan",1033,66.2,10.6,16.4,3,3.8
1400000US26125197200,"Census Tract 1972, Oakland County, Michigan",1670,58.5,10.7,23.6,1.1,6
1400000US26125197300,"Census Tract 1973, Oakland County, Michigan",2561,42.1,16.4,25.9,5.8,9.8
1400000US26125197400,"Census Tract 1974, Oakland County, Michigan",821,25.5,34.1,20.6,6.8,13
1400000US26125197500,"Census Tract 1975, Oakland County, Michigan",1939,43.8,10.8,22.3,5.5,17.6
1400000US26125197600,"Census Tract 1976, Oakland County, Michigan",1107,62.9,11.7,14.6,9.8,0.9
1400000US26125197701,"Census Tract 1977.01, Oakland County, Michigan",2112,67.1,9.7,20.5,0.5,2.2
1400000US26125197702,"Census Tract 1977.02, Oakland County, Michigan",877,63.7,7.2,18.1,3.3,7.6
1400000US26125197900,"Census Tract 1979, Oakland County, Michigan",2061,56.2,8,24.6,2.4,8.8
1400000US26125198000,"Census Tract 1980, Oakland County, Michigan",1752,58.8,10.8,17.7,2.7,9.9
1400000US26125198100,"Census Tract 1981, Oakland County, Michigan",937,39.8,13.6,30,9.8,6.8
1400000US26125981000,"Census Tract 9810, Oakland County, Michigan",0,-,-,-,-,-
1400000US26127010300,"Census Tract 103, Oceana County, Michigan",3092,25.6,21.1,17.9,14.2,21.2
1400000US26127010400,"Census Tract 104, Oceana County, Michigan",1427,23.6,22.7,21.9,12.8,19.1
1400000US26127010500,"Census Tract 105, Oceana County, Michigan",1558,12,18.5,12.5,38.1,18.9
1400000US26127010600,"Census Tract 106, Oceana County, Michigan",2271,18.7,23,20.7,15.3,22.3
1400000US26127010800,"Census Tract 108, Oceana County, Michigan",1036,40.4,15.2,23.1,8.1,13.2
1400000US26127010900,"Census Tract 109, Oceana County, Michigan",977,25.1,15.3,15.5,25.3,18.9
1400000US26127011000,"Census Tract 110, Oceana County, Michigan",575,26.4,27.8,23.1,13.7,8.9
1400000US26127990000,"Census Tract 9900, Oceana County, Michigan",0,-,-,-,-,-
1400000US26129950100,"Census Tract 9501, Ogemaw County, Michigan",735,20.3,21.5,21.5,14.6,22.2
1400000US26129950200,"Census Tract 9502, Ogemaw County, Michigan",1225,30.4,22.4,22.1,10.7,14.4
1400000US26129950300,"Census Tract 9503, Ogemaw County, Michigan",698,21.5,30.1,22.3,10,16
1400000US26129950400,"Census Tract 9504, Ogemaw County, Michigan",1248,22.4,20,25.4,15.1,17.1
1400000US26129950500,"Census Tract 9505, Ogemaw County, Michigan",1676,26,23.8,31.5,6.9,11.8
1400000US26129950600,"Census Tract 9506, Ogemaw County, Michigan",1107,19.8,16.5,31.1,9.8,22.9
