Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26125134000,"Census Tract 1340, Oakland County, Michigan",2427,42,10.5,32.1,6.2,9.2
1400000US26125134300,"Census Tract 1343, Oakland County, Michigan",2515,44.6,14.7,25.1,7.6,8
1400000US26125134400,"Census Tract 1344, Oakland County, Michigan",2216,44.2,15.3,26.3,7.9,6.4
1400000US26125134500,"Census Tract 1345, Oakland County, Michigan",1684,39.4,12.2,32,6.3,10.2
1400000US26125134600,"Census Tract 1346, Oakland County, Michigan",2039,31.8,20.9,25.8,5.8,15.6
1400000US26125134700,"Census Tract 1347, Oakland County, Michigan",1180,19.7,28.1,19.5,11.9,20.8
1400000US26125134800,"Census Tract 1348, Oakland County, Michigan",1561,52.5,9.4,22.3,4.8,11
1400000US26125134900,"Census Tract 1349, Oakland County, Michigan",2138,51.6,11.9,23.2,6.2,7.1
1400000US26125135000,"Census Tract 1350, Oakland County, Michigan",1133,18.4,16.3,50.7,2,12.6
1400000US26125135100,"Census Tract 1351, Oakland County, Michigan",2401,54.2,9.4,26.8,2.2,7.3
1400000US26125135200,"Census Tract 1352, Oakland County, Michigan",1757,38.4,18,30.6,6.9,6.2
1400000US26125135300,"Census Tract 1353, Oakland County, Michigan",2177,55.9,12.7,25.4,3.4,2.7
1400000US26125136000,"Census Tract 1360, Oakland County, Michigan",1273,47.9,4.6,38.4,2.4,6.8
1400000US26125136101,"Census Tract 1361.01, Oakland County, Michigan",2390,52.9,9.8,25.1,4.4,7.7
1400000US26125136102,"Census Tract 1361.02, Oakland County, Michigan",2620,30.2,21.1,34.7,1.3,12.7
1400000US26125136300,"Census Tract 1363, Oakland County, Michigan",2128,66.3,6.7,20.9,2.1,4
1400000US26125136500,"Census Tract 1365, Oakland County, Michigan",2435,45.1,12,31.2,3.3,8.3
1400000US26125136600,"Census Tract 1366, Oakland County, Michigan",4050,53.9,13.5,24.6,2,6
1400000US26125136700,"Census Tract 1367, Oakland County, Michigan",3019,56.1,10.3,26.8,1.8,5
1400000US26125136800,"Census Tract 1368, Oakland County, Michigan",1618,46,12.7,28.6,4.4,8.3
1400000US26125137100,"Census Tract 1371, Oakland County, Michigan",4267,56.7,6.7,25,3.7,7.8
1400000US26125137400,"Census Tract 1374, Oakland County, Michigan",2985,68.4,7.5,18.7,1.6,3.7
1400000US26125137700,"Census Tract 1377, Oakland County, Michigan",872,55.5,12.6,29,1,1.8
1400000US26125137800,"Census Tract 1378, Oakland County, Michigan",1797,51.3,17.3,22.9,2.3,6.2
1400000US26125138100,"Census Tract 1381, Oakland County, Michigan",1774,44.4,10,30.5,3.8,11.3
1400000US26125138301,"Census Tract 1383.01, Oakland County, Michigan",1743,30.2,18.1,35.3,11.1,5.3
1400000US26125138302,"Census Tract 1383.02, Oakland County, Michigan",1982,44.7,14.5,29.3,7.1,4.4
1400000US26125138600,"Census Tract 1386, Oakland County, Michigan",1069,41.3,17.1,25.2,4,12.3
1400000US26125139200,"Census Tract 1392, Oakland County, Michigan",3002,42.7,17.6,25.1,7.2,7.4
1400000US26125139400,"Census Tract 1394, Oakland County, Michigan",2410,43.4,10.8,29.5,5.5,10.7
1400000US26125140100,"Census Tract 1401, Oakland County, Michigan",564,37.4,7.4,29.3,11.2,14.7
1400000US26125140301,"Census Tract 1403.01, Oakland County, Michigan",2098,43.4,20.4,16.4,9.3,10.4
1400000US26125140302,"Census Tract 1403.02, Oakland County, Michigan",1742,56,15.6,20.6,6.7,1.1
1400000US26125140500,"Census Tract 1405, Oakland County, Michigan",963,46.3,16.8,21.3,2.7,12.9
1400000US26125140600,"Census Tract 1406, Oakland County, Michigan",1251,34.7,16.4,26.1,10.4,12.5
1400000US26125140700,"Census Tract 1407, Oakland County, Michigan",1340,26.6,26.2,23.8,8.1,15.3
1400000US26125140800,"Census Tract 1408, Oakland County, Michigan",2619,41.9,16.8,27.7,6.1,7.4
1400000US26125140900,"Census Tract 1409, Oakland County, Michigan",1507,22.2,31.5,23.4,9.8,13.1
1400000US26125141000,"Census Tract 1410, Oakland County, Michigan",2644,26.6,22.3,21.7,5.3,24.1
1400000US26125141100,"Census Tract 1411, Oakland County, Michigan",1132,15.5,34.3,19.3,7.2,23.7
1400000US26125141200,"Census Tract 1412, Oakland County, Michigan",1081,7.2,25.1,29.2,16.1,22.4
1400000US26125141300,"Census Tract 1413, Oakland County, Michigan",1523,7.4,28.3,26.9,16.5,20.9
1400000US26125141400,"Census Tract 1414, Oakland County, Michigan",1555,21.7,26,19.9,9.5,23
1400000US26125141500,"Census Tract 1415, Oakland County, Michigan",2133,13.5,37.2,25.7,6.1,17.4
1400000US26125141600,"Census Tract 1416, Oakland County, Michigan",1727,7.7,37.3,21,11.9,22
1400000US26125141700,"Census Tract 1417, Oakland County, Michigan",1058,5.5,29.5,18.6,27.8,18.6
1400000US26125142000,"Census Tract 1420, Oakland County, Michigan",975,11.5,36.4,21.9,18.6,11.6
1400000US26125142100,"Census Tract 1421, Oakland County, Michigan",553,16.1,42,19.3,10.8,11.8
1400000US26125142200,"Census Tract 1422, Oakland County, Michigan",742,17,35.6,28.8,5.3,13.3
1400000US26125142300,"Census Tract 1423, Oakland County, Michigan",682,16.1,33.3,20.5,1.3,28.7
1400000US26125142400,"Census Tract 1424, Oakland County, Michigan",958,16,43,11.7,6.3,23.1
1400000US26125142500,"Census Tract 1425, Oakland County, Michigan",651,29.6,35.5,19.4,2.6,12.9
1400000US26125142600,"Census Tract 1426, Oakland County, Michigan",1833,39.9,14.1,17.1,9.4,19.4
1400000US26125142700,"Census Tract 1427, Oakland County, Michigan",1345,22.6,27.5,25.1,6.2,18.6
1400000US26125143500,"Census Tract 1435, Oakland County, Michigan",2820,35.4,15.2,30.5,8,11
1400000US26125144100,"Census Tract 1441, Oakland County, Michigan",2037,29.9,23.5,24.7,7.4,14.4
1400000US26125144200,"Census Tract 1442, Oakland County, Michigan",2316,32.6,19.7,25,10.1,12.6
1400000US26125144300,"Census Tract 1443, Oakland County, Michigan",1891,32,13.3,28.5,12.1,14.1
1400000US26125144400,"Census Tract 1444, Oakland County, Michigan",2470,34.2,20.4,23.4,8.9,13
1400000US26125144500,"Census Tract 1445, Oakland County, Michigan",1478,38.1,16.9,28.6,9.3,7.1
1400000US26125144600,"Census Tract 1446, Oakland County, Michigan",1844,40.4,7.4,32.4,10.1,9.8
1400000US26125144701,"Census Tract 1447.01, Oakland County, Michigan",1385,24.8,20.1,39.8,7.1,8.1
1400000US26125144800,"Census Tract 1448, Oakland County, Michigan",1123,16,27.2,30.7,19.7,6.4
1400000US26125144900,"Census Tract 1449, Oakland County, Michigan",2040,24.9,24.5,26.8,5.8,18
1400000US26125145100,"Census Tract 1451, Oakland County, Michigan",1030,41.8,10.3,23.6,7.5,16.8
1400000US26125145200,"Census Tract 1452, Oakland County, Michigan",1801,47.9,10.2,31.7,6,4.2
1400000US26125145300,"Census Tract 1453, Oakland County, Michigan",2138,33,16.4,28.9,10.8,10.9
1400000US26125145400,"Census Tract 1454, Oakland County, Michigan",2156,37.2,14.6,29.1,6.6,12.4
1400000US26125145501,"Census Tract 1455.01, Oakland County, Michigan",1692,40.4,18.8,20.6,13.3,6.9
1400000US26125145502,"Census Tract 1455.02, Oakland County, Michigan",1800,29.4,17.3,35.1,10.9,7.3
1400000US26125145600,"Census Tract 1456, Oakland County, Michigan",2226,32.9,12.6,32.6,12.2,9.6
1400000US26125145700,"Census Tract 1457, Oakland County, Michigan",1205,23.4,12,35.2,14.7,14.8
1400000US26125145900,"Census Tract 1459, Oakland County, Michigan",1183,32.6,16.7,35.2,7.9,7.5
1400000US26125150000,"Census Tract 1500, Oakland County, Michigan",2382,59.4,12.6,24.3,0,3.7
1400000US26125150100,"Census Tract 1501, Oakland County, Michigan",2174,41.4,16.5,25.3,8,8.7
1400000US26125150200,"Census Tract 1502, Oakland County, Michigan",1167,65.4,3.5,26.6,4.5,0
1400000US26125150300,"Census Tract 1503, Oakland County, Michigan",2029,60.6,8.8,24.3,4.5,1.7
1400000US26125150400,"Census Tract 1504, Oakland County, Michigan",1219,67.3,5.8,20.2,2.5,4.2
1400000US26125150500,"Census Tract 1505, Oakland County, Michigan",1310,61.3,7.2,24.8,3.3,3.4
1400000US26125150600,"Census Tract 1506, Oakland County, Michigan",1132,74.6,3.5,17.6,1.6,2.7
1400000US26125150700,"Census Tract 1507, Oakland County, Michigan",1901,68,7.2,20,1.5,3.3
1400000US26125150800,"Census Tract 1508, Oakland County, Michigan",1784,64.6,8.9,21.4,1.5,3.8
1400000US26125150900,"Census Tract 1509, Oakland County, Michigan",1644,59.9,12,22.6,2.7,2.7
1400000US26125151000,"Census Tract 1510, Oakland County, Michigan",2097,72.9,4.7,19.7,1.1,1.6
1400000US26125152000,"Census Tract 1520, Oakland County, Michigan",1627,70.3,7.3,20.7,1.2,0.6
1400000US26125152600,"Census Tract 1526, Oakland County, Michigan",1756,68.7,7.5,22.4,0,1.4
1400000US26125152700,"Census Tract 1527, Oakland County, Michigan",1211,72.6,5.1,21.5,0,0.8
1400000US26125152900,"Census Tract 1529, Oakland County, Michigan",2130,62.4,8,25.7,1.8,2.1
1400000US26125153000,"Census Tract 1530, Oakland County, Michigan",1258,60.3,15.7,22.2,0,1.7
1400000US26125153100,"Census Tract 1531, Oakland County, Michigan",961,70.9,3.5,22.9,1,1.7
1400000US26125153200,"Census Tract 1532, Oakland County, Michigan",1076,68.3,4.8,21.4,3.3,2.1
1400000US26125153300,"Census Tract 1533, Oakland County, Michigan",1863,64.5,8.5,23.9,1.9,1.2
1400000US26125154000,"Census Tract 1540, Oakland County, Michigan",935,51.4,15.2,25.9,2,5.5
1400000US26125154100,"Census Tract 1541, Oakland County, Michigan",1388,40.4,16.4,26.7,6.1,10.4
1400000US26125154200,"Census Tract 1542, Oakland County, Michigan",1355,37,17.6,29.6,5.6,10.1
1400000US26125154500,"Census Tract 1545, Oakland County, Michigan",1141,58.3,7.4,26.6,3.9,3.8
1400000US26125154600,"Census Tract 1546, Oakland County, Michigan",1380,50.6,10,27.5,5.9,5.9
1400000US26125156000,"Census Tract 1560, Oakland County, Michigan",1130,55,11.9,25.8,5.1,2.1
1400000US26125156100,"Census Tract 1561, Oakland County, Michigan",2307,59.6,8.5,21.1,3.3,7.5
1400000US26125156200,"Census Tract 1562, Oakland County, Michigan",3626,43.5,13.5,29.9,5.3,7.7
1400000US26125156300,"Census Tract 1563, Oakland County, Michigan",1796,66.9,6.4,24.2,0,2.5
1400000US26125156400,"Census Tract 1564, Oakland County, Michigan",1733,62.7,6.7,27.4,1.4,1.9
1400000US26125156500,"Census Tract 1565, Oakland County, Michigan",2072,59,9.6,25.2,4.7,1.5
1400000US26125156900,"Census Tract 1569, Oakland County, Michigan",1492,61.1,10.5,20.6,3.4,4.3
1400000US26125157000,"Census Tract 1570, Oakland County, Michigan",1070,67.1,5.8,22.1,1.7,3.3
1400000US26125157100,"Census Tract 1571, Oakland County, Michigan",827,57,10.8,22.7,7.9,1.7
1400000US26125157200,"Census Tract 1572, Oakland County, Michigan",1385,41.2,11.4,41.5,0,5.8
1400000US26125157300,"Census Tract 1573, Oakland County, Michigan",1472,57.1,4.8,25.1,5.2,7.9
1400000US26125157400,"Census Tract 1574, Oakland County, Michigan",1262,50.2,4.4,31.6,5.5,8.3
1400000US26125157500,"Census Tract 1575, Oakland County, Michigan",1110,51.9,6.7,36.2,1.5,3.7
1400000US26125157600,"Census Tract 1576, Oakland County, Michigan",2275,52.4,5.8,32.8,0.4,8.5
1400000US26125157700,"Census Tract 1577, Oakland County, Michigan",1208,52.7,9.8,29.2,1.4,6.9
1400000US26125157800,"Census Tract 1578, Oakland County, Michigan",1301,58.4,10.5,30,0.4,0.7
1400000US26125157900,"Census Tract 1579, Oakland County, Michigan",1328,68.8,7.9,18.1,2.8,2.5
1400000US26125158000,"Census Tract 1580, Oakland County, Michigan",1599,64.5,3.6,27.5,0.8,3.8
1400000US26125158100,"Census Tract 1581, Oakland County, Michigan",1457,44.6,11.8,33.5,3,7.1
1400000US26125158200,"Census Tract 1582, Oakland County, Michigan",1681,56.3,8.3,28.1,2.9,4.5
1400000US26125159000,"Census Tract 1590, Oakland County, Michigan",1730,64.9,5.6,22.9,3,3.6
1400000US26125160000,"Census Tract 1600, Oakland County, Michigan",2076,56.2,6,30.4,2,5.4
1400000US26125160300,"Census Tract 1603, Oakland County, Michigan",990,29,22,34.6,5.6,8.8
1400000US26125160400,"Census Tract 1604, Oakland County, Michigan",988,34.5,21.4,34,0,10.1
1400000US26125160500,"Census Tract 1605, Oakland County, Michigan",1737,50.2,12.7,24.9,2.1,10.1
1400000US26125160600,"Census Tract 1606, Oakland County, Michigan",2577,46,13.2,30,0.5,10.4
1400000US26125160700,"Census Tract 1607, Oakland County, Michigan",868,45.4,14.1,26.6,4.8,9.1
1400000US26125160800,"Census Tract 1608, Oakland County, Michigan",1852,50.8,9.9,24.6,5.2,9.5
1400000US26125160900,"Census Tract 1609, Oakland County, Michigan",2238,29.8,22.6,30.3,4.6,12.6
1400000US26125161000,"Census Tract 1610, Oakland County, Michigan",873,41.7,3.6,26.8,9,18.9
1400000US26125161100,"Census Tract 1611, Oakland County, Michigan",1113,44.1,4.5,28.6,2,20.8
1400000US26125161200,"Census Tract 1612, Oakland County, Michigan",2157,44.1,15.6,27.9,5.3,7.1
1400000US26125161300,"Census Tract 1613, Oakland County, Michigan",1962,39.2,19.7,22.6,8.4,10.1
1400000US26125161400,"Census Tract 1614, Oakland County, Michigan",1269,43.8,24,17.4,3.2,11.5
1400000US26125161500,"Census Tract 1615, Oakland County, Michigan",931,46,12.9,23.6,10.7,6.8
1400000US26125161600,"Census Tract 1616, Oakland County, Michigan",1191,49.5,12.3,29.8,4.3,4.1
1400000US26125161700,"Census Tract 1617, Oakland County, Michigan",1422,46.6,11.6,34.3,1.7,5.8
1400000US26125161800,"Census Tract 1618, Oakland County, Michigan",1994,30.7,23.8,18,5.4,22.1
1400000US26125161900,"Census Tract 1619, Oakland County, Michigan",1249,50.9,3.4,35,5.7,5
1400000US26125162000,"Census Tract 1620, Oakland County, Michigan",1857,43.2,10.6,26.8,6.1,13.4
1400000US26125162100,"Census Tract 1621, Oakland County, Michigan",1545,33.5,23,28.3,2.3,12.9
1400000US26125162200,"Census Tract 1622, Oakland County, Michigan",433,36.3,14.3,49.4,0,0
1400000US26125162300,"Census Tract 1623, Oakland County, Michigan",1908,39.8,17.9,22.1,4.4,15.8
1400000US26125162400,"Census Tract 1624, Oakland County, Michigan",1001,47.4,12.2,21.3,7.8,11.4
1400000US26125162500,"Census Tract 1625, Oakland County, Michigan",1625,37.5,18.2,24.2,0.7,19.3
1400000US26125165000,"Census Tract 1650, Oakland County, Michigan",1615,46.1,16,26.1,7.4,4.4
1400000US26125165100,"Census Tract 1651, Oakland County, Michigan",1715,52.8,6.5,30.5,3,7.2
1400000US26125165200,"Census Tract 1652, Oakland County, Michigan",1777,61.1,5.1,21.5,4.9,7.4
1400000US26125166000,"Census Tract 1660, Oakland County, Michigan",1057,51.5,13.4,24,4.2,6.9
1400000US26125166100,"Census Tract 1661, Oakland County, Michigan",1421,63.8,11.5,17.2,0,7.5
1400000US26125166200,"Census Tract 1662, Oakland County, Michigan",1396,59,6.4,29.7,0,5
1400000US26125166400,"Census Tract 1664, Oakland County, Michigan",1625,55.1,10.3,26.7,2.8,5
1400000US26125166500,"Census Tract 1665, Oakland County, Michigan",1388,56.5,10.7,21,6.1,5.8
1400000US26125166600,"Census Tract 1666, Oakland County, Michigan",2027,37.1,26.6,26.8,3.5,6
1400000US26125166700,"Census Tract 1667, Oakland County, Michigan",1199,54,14.3,22.9,2.4,6.3
1400000US26125166800,"Census Tract 1668, Oakland County, Michigan",1621,49.7,12.6,23.3,2.4,11.9
1400000US26125166900,"Census Tract 1669, Oakland County, Michigan",1666,52.3,13.8,24,1.4,8.5
1400000US26125167000,"Census Tract 1670, Oakland County, Michigan",2526,56,10.6,20.6,4.3,8.5
1400000US26125167300,"Census Tract 1673, Oakland County, Michigan",1675,32.3,20.2,23.8,10.1,13.6
1400000US26125167400,"Census Tract 1674, Oakland County, Michigan",2917,35.8,26.4,19.9,5.1,12.8
1400000US26125167500,"Census Tract 1675, Oakland County, Michigan",2728,46.7,15.3,19.5,8.4,10.1
1400000US26125167800,"Census Tract 1678, Oakland County, Michigan",2725,48.7,14.8,29.1,2.4,5
1400000US26125167900,"Census Tract 1679, Oakland County, Michigan",1333,65.1,6.2,25.7,2.3,0.8
1400000US26125168100,"Census Tract 1681, Oakland County, Michigan",1258,63.4,10.3,23.4,0.6,2.2
1400000US26125168400,"Census Tract 1684, Oakland County, Michigan",1830,51.9,10.5,27.4,5.3,5
1400000US26125168500,"Census Tract 1685, Oakland County, Michigan",1177,38.7,16,36.9,2.5,6
1400000US26125168600,"Census Tract 1686, Oakland County, Michigan",2844,48.8,13.7,23.2,2,12.2
1400000US26125168700,"Census Tract 1687, Oakland County, Michigan",1877,64.9,5.8,23.5,2.2,3.6
1400000US26125168800,"Census Tract 1688, Oakland County, Michigan",1091,51.1,13,26.9,1.4,7.7
1400000US26125168900,"Census Tract 1689, Oakland County, Michigan",3067,58,9,23.5,3.1,6.5
1400000US26125170000,"Census Tract 1700, Oakland County, Michigan",1452,56.4,4.9,29.8,5.6,3.2
1400000US26125170100,"Census Tract 1701, Oakland County, Michigan",1593,45.3,14.3,30.4,4.6,5.3
1400000US26125170200,"Census Tract 1702, Oakland County, Michigan",1655,43.5,15.7,19.6,11.5,9.6
1400000US26125170300,"Census Tract 1703, Oakland County, Michigan",1478,45.9,20.1,26.1,1.6,6.2
1400000US26125170400,"Census Tract 1704, Oakland County, Michigan",2087,49.7,7.1,31.6,3.9,7.6
1400000US26125171000,"Census Tract 1710, Oakland County, Michigan",2233,52.6,20,19.3,2.1,6
1400000US26125171100,"Census Tract 1711, Oakland County, Michigan",1727,38,16.4,32,3.4,10.3
1400000US26125171200,"Census Tract 1712, Oakland County, Michigan",1159,34.1,22.1,30.1,8.2,5.5
1400000US26125171300,"Census Tract 1713, Oakland County, Michigan",1383,37.7,19.7,23.9,4,14.5
1400000US26125171400,"Census Tract 1714, Oakland County, Michigan",2289,50.2,12.8,26.1,5,5.9
1400000US26125171500,"Census Tract 1715, Oakland County, Michigan",2275,30.2,15.8,35.8,2.3,15.9
1400000US26125171600,"Census Tract 1716, Oakland County, Michigan",853,26,30.8,25.7,8.2,9.3
1400000US26125172400,"Census Tract 1724, Oakland County, Michigan",926,25.7,24.6,34.6,1.9,13.2
1400000US26125172500,"Census Tract 1725, Oakland County, Michigan",751,21.4,27.4,31.6,7.3,12.3
1400000US26125173000,"Census Tract 1730, Oakland County, Michigan",2619,33.6,21.5,32.2,6.3,6.4
1400000US26125173100,"Census Tract 1731, Oakland County, Michigan",889,37.5,19.8,22.3,3.6,16.9
1400000US26125173200,"Census Tract 1732, Oakland County, Michigan",1635,64.6,5.5,16.7,4.6,8.5
1400000US26125173300,"Census Tract 1733, Oakland County, Michigan",888,34.8,10.2,37.2,3.5,14.3
1400000US26125173400,"Census Tract 1734, Oakland County, Michigan",3099,43.3,13.5,24.4,12.2,6.6
1400000US26125173500,"Census Tract 1735, Oakland County, Michigan",1559,51.6,20,14.9,6.4,7.1
1400000US26125173600,"Census Tract 1736, Oakland County, Michigan",886,33.2,25.7,19,5.5,16.6
1400000US26125175000,"Census Tract 1750, Oakland County, Michigan",1111,18.1,15.2,35.6,5.9,25.3
1400000US26125175100,"Census Tract 1751, Oakland County, Michigan",2112,17.3,29.6,27,9.7,16.5
1400000US26125175200,"Census Tract 1752, Oakland County, Michigan",1901,23.6,26.2,22.7,9.4,18.1
1400000US26125175300,"Census Tract 1753, Oakland County, Michigan",1630,24.9,16.8,23.6,14.1,20.6
1400000US26125180000,"Census Tract 1800, Oakland County, Michigan",1253,47.8,11.6,28.4,6,6.2
1400000US26125180100,"Census Tract 1801, Oakland County, Michigan",1492,38.6,11.4,28.8,11,10.2
1400000US26125180200,"Census Tract 1802, Oakland County, Michigan",1908,40.5,14.4,25.3,6.8,13.1
1400000US26125180300,"Census Tract 1803, Oakland County, Michigan",1655,40.8,14,22.5,6.3,16.4
1400000US26125181000,"Census Tract 1810, Oakland County, Michigan",1762,23.7,29.8,24.1,0.9,21.5
1400000US26125181100,"Census Tract 1811, Oakland County, Michigan",1490,44.7,16.3,25.3,5.8,7.9
1400000US26125181200,"Census Tract 1812, Oakland County, Michigan",3413,24.3,20.1,31.4,6.7,17.5
1400000US26125181300,"Census Tract 1813, Oakland County, Michigan",2298,34.9,15.1,27.3,6.6,16
1400000US26125181400,"Census Tract 1814, Oakland County, Michigan",1724,27.7,23.1,22,8.4,18.7
1400000US26125181500,"Census Tract 1815, Oakland County, Michigan",1467,30.4,16.5,28.9,14.5,9.7
1400000US26125181600,"Census Tract 1816, Oakland County, Michigan",2456,24.8,23.2,26.4,13.8,11.9
1400000US26125183000,"Census Tract 1830, Oakland County, Michigan",1771,39.4,22.9,23.9,6.5,7.3
1400000US26125183100,"Census Tract 1831, Oakland County, Michigan",2449,39.2,12.9,31.2,5.9,10.8
1400000US26125183200,"Census Tract 1832, Oakland County, Michigan",1621,50.6,10.1,29.2,4.5,5.6
1400000US26125183300,"Census Tract 1833, Oakland County, Michigan",1822,42.5,16.6,29.8,5.5,5.6
1400000US26125183400,"Census Tract 1834, Oakland County, Michigan",1429,56.3,5,23.2,4.3,11.2
1400000US26125183500,"Census Tract 1835, Oakland County, Michigan",1317,54.9,18.8,17.2,2,7.1
1400000US26125183600,"Census Tract 1836, Oakland County, Michigan",2481,51.9,14.1,21,3.1,9.9
1400000US26125183700,"Census Tract 1837, Oakland County, Michigan",3197,52.7,10.4,29,1.7,6.2
1400000US26125183800,"Census Tract 1838, Oakland County, Michigan",2571,46,12.6,25.3,5.8,10.2
1400000US26125183900,"Census Tract 1839, Oakland County, Michigan",1704,64.8,9.5,15.3,3.6,6.8
1400000US26125184000,"Census Tract 1840, Oakland County, Michigan",1853,47.7,12.5,27.1,6.2,6.5
1400000US26125184100,"Census Tract 1841, Oakland County, Michigan",1572,47.1,13.6,30.1,1.3,7.8
1400000US26125184200,"Census Tract 1842, Oakland County, Michigan",2364,62,9.3,21.2,2.6,4.9
1400000US26125184300,"Census Tract 1843, Oakland County, Michigan",1790,54.1,9.3,22.6,4.2,9.7
1400000US26125184400,"Census Tract 1844, Oakland County, Michigan",1719,49.2,13.6,23.6,6.3,7.3
1400000US26125184500,"Census Tract 1845, Oakland County, Michigan",1407,61.1,10.1,17.7,1.4,9.7
1400000US26125184600,"Census Tract 1846, Oakland County, Michigan",1695,50.1,5.3,31.6,4.6,8.3
1400000US26125184700,"Census Tract 1847, Oakland County, Michigan",909,45.9,9,31.4,4,9.8
1400000US26125187000,"Census Tract 1870, Oakland County, Michigan",1421,67.5,6.8,20.3,3,2.4
1400000US26125188000,"Census Tract 1880, Oakland County, Michigan",1915,75.2,6,15.7,2.1,1
1400000US26125188100,"Census Tract 1881, Oakland County, Michigan",1218,79.9,1.4,15.6,2.3,0.8
1400000US26125190200,"Census Tract 1902, Oakland County, Michigan",1471,55.8,10.2,27.1,3.4,3.5
1400000US26125190400,"Census Tract 1904, Oakland County, Michigan",1451,37.9,17.6,22.7,9.2,12.6
1400000US26125190500,"Census Tract 1905, Oakland County, Michigan",1223,56,7.7,29.6,5,1.7
1400000US26125190700,"Census Tract 1907, Oakland County, Michigan",2159,65.2,7.7,19.7,2.4,5.1
1400000US26125190800,"Census Tract 1908, Oakland County, Michigan",1234,68.6,5.8,17.3,2.8,5.6
1400000US26125191000,"Census Tract 1910, Oakland County, Michigan",1017,54,13.3,24.6,3.3,4.8
1400000US26125191100,"Census Tract 1911, Oakland County, Michigan",1239,42.8,25.3,25.4,2.2,4.3
1400000US26125191200,"Census Tract 1912, Oakland County, Michigan",2297,51.7,9.3,28.3,4.4,6.2
1400000US26125191300,"Census Tract 1913, Oakland County, Michigan",1671,58.7,5.7,30.2,1.1,4.3
1400000US26125192000,"Census Tract 1920, Oakland County, Michigan",2421,56.6,11.9,22.1,4.1,5.2
1400000US26125192200,"Census Tract 1922, Oakland County, Michigan",2999,61.5,10.9,22.2,2.7,2.7
1400000US26125192400,"Census Tract 1924, Oakland County, Michigan",2195,52.8,7.6,26.6,1.7,11.3
1400000US26125192500,"Census Tract 1925, Oakland County, Michigan",1602,70.4,6.9,21.5,0,1.1
1400000US26125192700,"Census Tract 1927, Oakland County, Michigan",1717,65.4,8.6,18.6,0.6,6.8
1400000US26125192800,"Census Tract 1928, Oakland County, Michigan",845,23.9,49.2,17.4,5.4,4
1400000US26125193000,"Census Tract 1930, Oakland County, Michigan",1581,58.1,12.7,23,1,5.2
1400000US26125193100,"Census Tract 1931, Oakland County, Michigan",1938,66.6,3.8,16.9,3.4,9.3
1400000US26125193300,"Census Tract 1933, Oakland County, Michigan",2600,54.8,13.2,20.3,4.6,7.2
1400000US26125193400,"Census Tract 1934, Oakland County, Michigan",2160,60.5,12.8,22.1,1.3,3.3
1400000US26125193500,"Census Tract 1935, Oakland County, Michigan",1269,27.2,24.6,28,12,8.3
1400000US26125193600,"Census Tract 1936, Oakland County, Michigan",1249,44,18.3,17.2,3.8,16.7
1400000US26125193700,"Census Tract 1937, Oakland County, Michigan",2035,47.7,10.1,26.4,4.8,11
1400000US26125194000,"Census Tract 1940, Oakland County, Michigan",2603,53,25.3,16.7,1.5,3.5
1400000US26125194100,"Census Tract 1941, Oakland County, Michigan",1579,64,8,19.8,5.4,2.8
1400000US26125194200,"Census Tract 1942, Oakland County, Michigan",915,54.8,9.1,30.4,2.1,3.7
1400000US26125194300,"Census Tract 1943, Oakland County, Michigan",1756,61.3,7.9,25.5,3.4,2
1400000US26125194400,"Census Tract 1944, Oakland County, Michigan",1743,40.3,10,31.8,11.1,6.8
1400000US26125194500,"Census Tract 1945, Oakland County, Michigan",455,13.4,6.8,42.6,23.7,13.4
1400000US26125194600,"Census Tract 1946, Oakland County, Michigan",2028,48.3,9.7,29.8,4,8.2
1400000US26125196000,"Census Tract 1960, Oakland County, Michigan",3094,55.4,9.6,22,3.5,9.5
1400000US26125196100,"Census Tract 1961, Oakland County, Michigan",2863,60,9.8,18.4,5.9,5.8
1400000US26125196200,"Census Tract 1962, Oakland County, Michigan",1929,53,10.2,27.2,5.5,4.2
1400000US26125196300,"Census Tract 1963, Oakland County, Michigan",1772,64.7,4.2,22,2.7,6.4
1400000US26125196400,"Census Tract 1964, Oakland County, Michigan",1983,68.1,8.6,17.9,1.2,4.2
1400000US26125196500,"Census Tract 1965, Oakland County, Michigan",2631,68.6,6.6,16.2,2.2,6.5
1400000US26125196600,"Census Tract 1966, Oakland County, Michigan",1105,76.1,4.6,14.7,3.2,1.4
1400000US26125196700,"Census Tract 1967, Oakland County, Michigan",1158,64.3,6.7,23.7,1.8,3.5
1400000US26125196800,"Census Tract 1968, Oakland County, Michigan",2457,69.2,10.1,16.9,1.7,2.2
1400000US26125196900,"Census Tract 1969, Oakland County, Michigan",1759,64.8,12.8,14.4,3.5,4.5
1400000US26125197000,"Census Tract 1970, Oakland County, Michigan",2349,54.6,9,22.8,7.7,5.8
1400000US26125197100,"Census Tract 1971, Oakland County, Michigan",1106,58.6,12.2,19.1,5.5,4.6
1400000US26125197200,"Census Tract 1972, Oakland County, Michigan",1761,55.3,11.7,23.7,1.5,7.8
1400000US26125197300,"Census Tract 1973, Oakland County, Michigan",2576,43.1,12,27.7,7,10.2
1400000US26125197400,"Census Tract 1974, Oakland County, Michigan",759,30.4,26.2,25.8,6.6,10.9
